Artist,Song,Song_ID,Lyrics,Url
Mate Miso Kovac,"Dalmacijo, sveto ime",Zwn2Yv0K_14,"Evo ti se vraćam stara mati moja
Da ti ljubim kamen i obale škoja
Evo ti se vraćam di je mladost cvala
Di je draga kad sam poša zaplakala

Umorno je tilo naviklo da luta
Došlo da se smiri tu na kraju puta
Dalmacijo pismo stara
Ti si mater svih mornara
Dalmacijo sveto ime
Evo mene zagrli me
",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmacijo-sveto-ime.html
Mate Miso Kovac,Dalmatinac,Zwn2Yv0K_15,"Dalmatinac nosi lančić oko vrata
Nosi more u svom oku
Dalmatinac nosi lančić oko vrata
Tajnu lijepu i duboku

On je sanjar,on je ptica
Bijela ptica,lutalica
Ali sve to srcem plaća
On se uvijek domu vraća.

Dalmatinac pamti ljubav staru
Sanja barku,rivu i gitaru
Dalmatinac čuva noću,danju
Svoju pjesmu,maslinovu granu

Dalmatinac nosi lančić oko vrata
Nosi sunce na svom dlanu
Dalmatinac nosi lančić oko vrata
Bol i radost suzu slanu ",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinac.html
Mate Miso Kovac,Dalmatinska,Zwn2Yv0K_16,"Kako suton više pada
Ćutim jače miris bora
Čujem zvona moga grada
Sanjam kuću pored mora

Vratit ću se rodnom gradu
Dobra večer uzorita
Zapivati mu baladu
Da mi duša bude sita

Kad ugasin zadnju sviću
Odem nebu previsoku
Živija san i umrit ću
S Dalmacijom u mom oku

A kad sutra Svetoj Ani
Prijatelji me odnesu
To je život reka stani
Neću minjati adresu

Napisa san pismo ćali
Već je prošlo tol'ko dana
Njega nema mati fali
Maslina je neobrana

Vratit ću se rodnom gradu
Dobra večer uzorita
Zapivati mu baladu
Da mi duša bude sita

Kad ugasin zadnju sviću
Odem nebu previsoku
Živija san i umrit ću
S Dalmacijom u mom oku

A kad sutra Svetoj Ani
Prijatelji me odnesu
To je život reka stani
Neću minjati adresu
",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinska.html
Mate Miso Kovac,Digao sam ruke od života,Zwn2Yv0K_17,"Malo dobrog, puno lošeg,
Ti si sa mnom dijelila,
Znala riječi, prave riječi
Kad se čaša prelila.
Neka kažu, neka lažu,
To je samo moja stvar.
Ili vjera, ili nevjera
Ti si meni božji dar.

Digao sam od života 
već odavno ruke ja,
Da me nije tvoja ljubav 
usred srca dirnula.

Digao sam od života 
već odavno ruke ja,
Da me nije tvoja ljubav 
usred srca dirnula,
Da me nije tvoja ljubav 
usred srca dirnula.

Neka kažu, neka lažu
To je samo moja stvar
Ili vjera, ili nevjera
Ti si meni božji dar
Ili vjera, ili nevjera
Ti si meni božji dar

Digao sam od života 
već odavno ruke ja,
Da me nije tvoja ljubav 
usred srca dirnula.

Digao sam od života 
već odavno ruke ja,
Da me nije tvoja ljubav 
usred srca dirnula.",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/digao-sam-ruke-od-zivota.html
Mate Miso Kovac,Dome moj,Zwn2Yv0K_18,"Gledam slike iz staroga kraja
U grudima što nose bol
Ko nam je ukrao mladost, 
Ko nam je uzeo dom

Gledam slike sa našeg vjenčanja
Moje more i rođeni prag
Pita te čovjek što sanja
Da l' još ti je drag

Evo me dome moj
Čuješ srce što lupa,
Ko nam je sudio, 
Ko nas razdvojio,
Evo me dome moj
Sad sam zauvijek tvoj

Gledam slike sa našeg vjenčanja
Moje more i rođeni prag
Pita te čovjek što sanja
Da l' još ti je drag

Evo me dome moj
Čuješ srce što lupa,
Ko nam je sudio, 
Ko nas razdvojio,
Evo me dome moj
Sad sam zauvijek tvoj

Evo me dome moj
Sad sam zauvijek tvoj
",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dome-moj.html
Mate Miso Kovac,Dušu sam dao,Zwn2Yv0K_19,"Bio sam sretan ko malo tko
imao svijet na dlanu
volio sam i voljen bio
kao u romanu

Dok sudbina nije rekla svoje
Dok nije rekla dosta
U jednom trenutku od mog života
pepeo samo osta

A dušu sam dao dušu sam dao
za malo sreće,radosi i veselja
u meni sada tuga je našla najboljeg prijatelja",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dusu-sam-dao.html
Mate Miso Kovac,Gdje ste noćas prijatelji,Zwn2Yv0K_20,"Mene nema tko da čeka
Kad u sobu dođem hladnu,
Da suze obriše mi
Kad iz oka moga padnu.

Mene nema tko da pita
Šta me boli, kako mi je?
Ja sam onaj koji sreću
Osjetio nikad nije.

Gdje ste noćas prijatelji?
Zašto nikog više nema?
Da li čovjek može samo
Živjeti od uspomena?

Gdje ste noćas prijatelji?
Kako dušu da umirim?
Ako moram biti sam
Lakše mi je da ne živim.

Mene nema tko da pita
Što me boli, kako mi je?
Ja sam onaj koji sreću
Osjetio nikad nije.

Gdje ste noćas prijatelji?
Zašto nikog više nema?
Da li čovjek može samo
Živjeti od uspomena?

Gdje ste noćas prijatelji?
Kako dušu da umirim?
Ako moram biti sam
Lakše mi je da ne živim.

Gdje ste noćas prijatelji?
Kako dušu da umirim?
Ako moram biti sam
Lakše mi je da ne živim.

Ako moram biti sam
Lakše mi je da ne živim.",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gdje-ste-nocas-prijatelji.html
Mate Miso Kovac,"Gitaro moja, jedini druže",Zwn2Yv0K_21,"Najljepše su pjesme
U večeri ljetne
Na obali mora
Kad svjetla se pale

Naše ruke tada
Prazne su i sjetne
Jer imaju malo
A mnogo bi dale

Najljepše se riječi
Govore u tami
Kad nikoga nema
Da vidi i čuje

Najljepši su snovi
Kad ih dvoje snuje
Što jučer su bili 
Jedno drugom strani

Gitaro moja, jedini druže
Već jata ptica nad nama kruže
Gitaro moja, jedini druže
Nek ove noći traju što duže

Gitaro moja, jedini druže
Već jata ptica nad nama kruže
Gitaro moja, jedini druže
Nek ove noći traju što duže

*

Najljepše su pjesme
U večeri ljetne
Dok nijemo me slušaš
Tiha kao sjena

Tvoje oči draga
Tople su i sjetne
Jer bila si dijete
A sada si žena

Najljepše se riječi
Govore u tami
Kad nikoga nema
Da vidi i čuje

Najljepši su snovi
Kad ih dvoje snuje
Što jučer su bili 
Jedno drugom strani

Gitaro moja, jedini druže
Već jata ptica nad nama kruže
Gitaro moja, jedini druže
Nek ove noći traju što duže

Gitaro moja, jedini druže
Već jata ptica nad nama kruže
Gitaro moja, jedini druže
Nek ove noći traju što duže
",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gitaro-moja-jedini-druze.html
Mate Miso Kovac,Hajde živote prijatelj mi budi,Zwn2Yv0K_22,"Živim bez sreće, a život teče 
Niti me raduje, jutro ni veće 
Niti mi suze teku niz lice 
Presušile su nesretnice 

Hajde živote prijatelj budi 
Nasloni mi staru, ljubav na grudi 
Hajde živote bijedo i jadu 
Ispuni mi barem posljednju nadu 
Ej, vrati je 

Živim bez sreće a život teče 
Niti me raduje, jutro ni veće 
Niti mi suze teku niz lice 
Presušile su nesretnice 

Hajde živote prijatelj budi 
Nasloni mi staru, ljubav na grudi 
Hajde živote bijedo i jadu 
Ispuni mi barem posljednju nadu 
Ej, vrati je
",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/hajde-zivote-prijatelj-mi-budi.html
Mate Miso Kovac,Hrvatska ljubavi,Zwn2Yv0K_23,"Zbog tebe živim ljubavi jedina moja
Zbog tebe plačem, jer boli me rana tvoja
Zbog tebe znaj ostavit ću sve,
I dobro i zlo, sve moje sne

Zbog tebe volim i umrijet ću ako treba
Za sreću tvoju skinut ću sve zvijezde s neba
Zbog tebe znaj ostavit ću sve,
I dobro i zlo, sve moje sne

Hrvatska ljubavi moja 
Plavo more i žitna polja
Majka si sretna svih Hrvata
Čuvaj mi sestru, majku, oca i brata

Zbog tebe volim i umrijet ću ako treba
Za sreću tvoju skinut ću sve zvijezde s neba
Zbog tebe znaj ostavit ću sve,
I dobro i zlo, sve moje sne

Hrvatska ljubavi moja 
Plavo more i žitna polja
Majka si sretna svih Hrvata
Čuvaj mi sestru, majku, oca i brata
Hrvatska ljubavi moja",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/hrvatska-ljubavi.html
Mate Miso Kovac,I na križu,Zwn2Yv0K_24,,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/i-na-krizu.html
Mate Miso Kovac,Igramo zadnji tango,Zwn2Yv0K_25,,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/igramo-zadnji-tango.html
Mate Miso Kovac,Ivana,Zwn2Yv0K_26,"Za te živim, tebi se radujem 
Na te mislim i o tebi sanjam
Ti mi zračiš mladosti, ljepotom
Ti si moja veza sa životom

Za te živim moj najdraži cvijete
Srce moje, jedino mi dijete
Ponosni smo na te ja i mati
Bog te čuva, sreća nek te prati

Nikada te ostaviti neću
Pružiti ću ti radosti i sreću
Ti si sunce i biser sa grana
Ti si moja Ivana 

Nikada te ostaviti neću
Za te živim i za te ja mrijet ću
Ti si ljubav, radost i ljepota
Ti si moje vrelo od života

Za te živim moj najdraži cvijete
Srce moje, jedino mi dijete
Ponosni smo na te ja i mati
Bog te čuva, sreća nek te prati

Nikada te ostaviti neću
Pružiti ću ti radosti i sreću
Ti si sunce i biser sa grana
Ti si moja Ivana 

Nikada te ostaviti neću
Za te živim i za te ja mrijet ću
Ti si ljubav, radost i ljepota
Ti si moje vrelo od života
",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/ivana.html
Mate Miso Kovac,Izajdi na prozor (Klapa Šibenik),Zwn2Yv0K_27,"Izađi na prozor
I pokaži lica
Sva je ljubav naša
Zvizda Šibenika

Laku noć, laku noć
Moj uzorje dragi
Ove pisme slatki poj 
Nek ti sanak sladi

Laku noć, laku noć
Moj uzorje dragi
Ove pisme slatki poj
Nek ti sanak sladi

Prostite komšije
Što vas moj glas budi
Ovdi mi je draga 
Za kojom se trudim

Laku noć, laku noć
Moj uzorje dragi
Ove pisme slatki poj
Nek ti sanak sladi

Laku noć, laku noć
Moj uzorje dragi
Ove pisme slatki poj
Nek ti sanak sladi

Ako mi je date 
Mirno ćete spati
I mene mladića 
Lipo korteđati

Laku noć, laku noć
Moj uzorje dragi
Ove pisme slatki poj
Nek ti sanak sladi

Laku noć, laku noć
Moj uzorje dragi
Ove pisme slatki poj
Nek ti sanak sladi",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/izajdi-na-prozor-klapa-sibenik.html
Mate Miso Kovac,Ja bez tebe sreće nemam,Zwn2Yv0K_28,"Uvela je ruža u grudima 
Neće sreća ljude kao ja
Dao sam ti nebo sa zvijezdama 
Dao sam ti sunce koje sja

Čekao sam zoru pred vratima
Da'l da uđem da ti priznam sve
Ti me boliš, a ja tebe volim
Neću više život bez tebe

Ja bez tebe sreće nemam
Na daleki put se spremam
Kad te vidim svakog dana
Otvara se stara rana 
Ja bez tebe sreće nemam

Uvela je ruža u grudima 
Neće sreća ljude kao ja
Dao sam ti nebo sa zvijezdama 
Dao sam ti sunce koje sja

Uvela je ruža u grudima 
Neće sreća ljude kao ja
Dao sam ti nebo sa zvijezdama 
Dao sam ti sunce koje sja

Čekao sam zoru pred vratima
Da'l da uđem da ti priznam sve
Ti me boliš, a ja tebe volim
Neću više život bez tebe

Ja bez tebe sreće nemam
Na daleki put se spremam
Kad te vidim svakog dana
Otvara se stara rana 
Ja bez tebe sreće nemam

Ja bez tebe sreće nemam",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/ja-bez-tebe-srece-nemam.html
Mate Miso Kovac,Ja nemam više razloga da živim,Zwn2Yv0K_29,"Zove me društvo, na čašu vina
Da nam gitara, tiho svira
Al' meni noćas, do ničeg nije
Srce se samo, od sebe krije

Ja nemam više, razloga da živim
Ja nemam više, ćemu da se divim
Ja neću noćas, ni za kog da znam
Kad nje već nema, bolje da sam sam

Kako da pjevam, kad mi se plače
Kako da pijem, kad duša boli
Kako ću kako, noćas s vama
Kad ona negdje, drugoga voli",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/ja-nemam-vise-razloga-da-zivim.html
Mate Miso Kovac,Ja odlazim (Ya me voi),Zwn2Yv0K_30,,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/ja-odlazim-ya-me-voi.html
Mate Miso Kovac,Ja želim mir,Zwn2Yv0K_31,,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/ja-zelim-mir.html
Mate Miso Kovac,Jedina prava,Zwn2Yv0K_32,"Sve što treba jednom da se desi
Kad si pustolov i lutaš svijetom
Ja imao sam sve i vidio sam sve
Kako živi svijet bez snova

Sve što treba jednom da proživi
Zanesenjak, skitnica, poeta
Ja živio sam sve i vidio sam sve
I obišao pola svijeta

Al jedina prava, jedina prava
Bila je samo ona
Koja se ljubi kad bagrem procvjeta
Kad ti je duša puna snova

Al jedina prava, jedina prava
Bila je samo ona
Koja se ljubi kad bagrem procvjeta
Kad ti je duša puna snova",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/jedina-prava.html
Mate Miso Kovac,Još i danas teku suze jedne žene,Zwn2Yv0K_33,"Ti si jedna ruža koja spava
Neka tiha bol u srcu mom
Ti si ovog ljeta nježna trava
Ti si moja a ja nisam tvoj

Ti si jedna zvijezda što ne plamti
Jedna davna priča srca mog
Ti si jedno ljeto što se pamti
Ti si moja a ja nisam tvoj

Još i danas teku suze jedne žene
Žene koja voli mene, cvijeta koji za mnom vene
Još i danas teku suze jedne žene
Žene koja voli mene, cvijeta koji za mnom vene

Volio sam osmijeh s tvoga lica
Volio sam sjaj u oku tvom
Otišla si kao laka ptica
Ti si moja a ja nisam tvoj",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/jos-i-danas-teku-suze-jedne-zene.html
Mate Miso Kovac,Južnjačke sam krvi,Zwn2Yv0K_34,"Izabro sam tebe
Između svih žena
Izabrao sam tebe
Al za sva vremena

U tebi sam našo
Dušu i ljepotu
Jer kad ljubim ljubim
Jednom u životu

Južnjačke sam krvi
Meni ljubav treba
Rodila me mati
Ispod južnog neba

Južnjačke sam krvi
Samo srcem vođen
Za tebe ću umrijet
Za tebe sam rođen

Ostavit te dušo nikad neću prvi
Samo jednom ljubim
Južnjačke sam krvi",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/juznjacke-sam-krvi.html
Mate Miso Kovac,Kad dođem blizu Hvara,Zwn2Yv0K_35,"Kada dođem blizu Hvara
Pisat ću ti moja draga
Čekam dan, čekam dan, čekam noć
Kad će moja mladost proć

A kad dođem blizu Splita
Pisat ću ti, moja Cvita
Čekam dan, čekam dan, čekam noć
Kad će moja mladost proć

(A kad dođem blizu Pole
Pisat ću ti, moj uzorje
Čekam dan, čekam dan, čekam noć
Kad će moja mladost proć)

A kad dođem blizu Luke
Širi, draga, obe ruke
Čekam dan, čekam dan, čekam noć
Kad će moja mladost proć
",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/kad-dodjem-blizu-hvara.html
Mate Miso Kovac,Kad pjevam suze teku,Zwn2Yv0K_36,"Po svijetu me vodila duša
I život sav ide za njom
Jer pamet ni srce ne sluša
Ja živim za pjesmu i lom

Pod rukom ja nosim gitaru
Da s ljudima podijelim bol
I ljubav zaboravim staru
Jer drugi je sada sa njom

Ja kad pjevam suze teku
I niz lice same krenu
Ma neka teku, neka peku
Volio sam ja tu ženu",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/kad-pjevam-suze-teku.html
Mate Miso Kovac,Kako mi je dobro znaju,Zwn2Yv0K_37,"Svi mi noćas nazdravljaju
na sve strane zvone strune
a meni se srce steglo
oći mi se suzom pune

Svi mi noćas nazdravljaju
do jučer si moja bila
a ne znaju tugo moja
da si mene ostavila

Kako mi je dobro znaju
Pa ze tebe upitaju
Žali sestra žali mati
što se mojom nećeš zvati
Pjesmo moja nepjevana
Knjigo moja nečitana
Ružo moja neubrana",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/kako-mi-je-dobro-znaju.html
Mate Miso Kovac,Kaži mi kaži,Zwn2Yv0K_38,"Kad godine prođu
I izbrišu sve
O čemu da ti pričam
Već kasno je

Na pola smo puta
Još malo, još tren
Ja ponovo te pitam
Da l' voliš me

Kaži mi kaži
Da još sam ti drag
Mladosti moja kaži mi sad
Da još sam ti drag

Al jesen je tu
Već kuca na prag
Da l' još sam ti drag
Al jesen je tu
Već kuca na prag
Da l' još sam ti drag

*

Kad godine prođu
I izbrišu sve
Ja umoran još nisam
Još volim te

Na pola smo puta
Još malo, još tren
Ja ponovo te pitam
Da l' voliš me

Kaži mi kaži
Da još sam ti drag
Mladosti moja kaži mi sad
Da još sam ti drag

Kaži mi kaži
Da još sam ti drag
Mladosti moja kaži mi sad
Da još sam ti drag

Al jesen je tu
Već kuca na prag
Da l' još sam ti drag
Al jesen je tu
Već kuca na prag
Da l' još sam ti drag",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/kazi-mi-kazi.html
Mate Miso Kovac,Kralj tuge,Zwn2Yv0K_39,"Daj još jednu kartu, možda sreća krene
Moj živote kockajmo na dugu
Gdje da krenem sada kada sve je tvoje
Istok, zapad i sjever i jug

Odavno mi nitko ne kuca na vrata
Skini masku, sjednimo za stol
Za ovu zadnju igru ne treba ti zlata
Stavi sreću, ja ću stavit' bol

Ja tako živim, koga da krivim
Ja tako živim, dušu da smirim
Ja tako živim, kao kralj tuge
Ja tako živim, godine duge",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/kralj-tuge.html
Mate Miso Kovac,La Paloma,Zwn2Yv0K_40,"Sutra kad ti oči izgube topli sjaj
Snovi nek se vrate u stari južni kraj
Sutra kad ti tuga jedini bude drug
S pjesmom bijela ptica znat će prevarit nju

Una Paloma blanka pjesmom te traži
Kad duša sniva kada umiru laži
Nježno ko bijela ptica plače gitara
Ljubav je mrtva, živi još samo nada

Tebe jednom ću doć umoran u zoru
Da sa vratim na obalu snova
Ko rijeka moru svom

*

Una Paloma blanka pjesmom te traži
Kad duša sniva kada umiru laži
Nježno ko bijela ptica plače gitara
Ljubav je mrtva, živi još samo nada

Tebe jednom ću doć umoran u zoru
Da sa vratim na obalu snova
Ko rijeka moru svom",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/la-paloma.html
Mate Miso Kovac,Malo mi je jedan život,Zwn2Yv0K_41,"Ja te molim, ja te molim, još samo jedan dan,
a onda neka umrem, nek utonem u san.
Ja te molim, ja te molim, još samo jedan dan,
a onda neka umrem, nek utonem u san.

Ja te molim, ja te molim, još samo jedan dan,
a onda neka umrem, nek utonem u san.
Ja te molim, ja te molim, još samo jedan dan,
a onda neka umrem, nek utonem u san.

Malo mi je jedan, jedan život s tobom,
srce se ne stidi, kleči tu pred tobom

Ja te molim, ja te molim, još samo jedan dan,
a onda neka umrem, nek utonem u san.
Ja te molim, ja te molim, još samo jedan dan,
a onda neka umrem, nek utonem u san.",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/malo-mi-je-jedan-zivot.html
Mate Miso Kovac,Meni treba tvoja ljubav,Zwn2Yv0K_42,"Ja nisam bio dobar prema tebi
Tih davnih dana što su brzo prošli
I ove noći govorim sam sebi
Da sati tuge ponovo su došli

Ja nisam znao koliko mi znače
Te tihe riječi poslije duge šutnje
I ove noći progone me slutnje
Da šetnje naše postati će kraće

Meni treba tvoja ljubav
Gorko vino pijem
Meni treba tvoja ljubav
A ljubavi nema više",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/meni-treba-tvoja-ljubav.html
Mate Miso Kovac,Mogli smo više,Zwn2Yv0K_43,,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/mogli-smo-vise.html
Mate Miso Kovac,Molitva za domovinu,Zwn2Yv0K_44,"Svatko gleda brige svoje
U to gluho vrijeme ludo,
Tvoje rane su i moje,
Moja draga rodna grudo,
Ref. 2 x
Ja se bojim što te čeka,
Kakvu kroje ti sudbinu,
Neka bude moja pjesma,
Molitva za domovinu
Rodila me tvoja njedra
I mir ćeš pružit grješnom sinu
Neka bude moja pjesma
Molitva za domovinu

Neka bude moja pjesma
Molitva za domovinu

Ja se bojim što te čeka,
Kakvu kroje ti sudbinu,
Neka bude moja pjesma,
Molitva za domovinu",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/molitva-za-domovinu.html
Mate Miso Kovac,Mornaru sretan put,Zwn2Yv0K_45,,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/mornaru-sretan-put.html
Mate Miso Kovac,Na križu,Zwn2Yv0K_46,,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/na-krizu.html
Mate Miso Kovac,"Ne idi, ne idi",Zwn2Yv0K_47,"Dugi su mi dani kada ti nisi tu
a noći bez mira su sve.
Razmišljam o tom jer sigurno znam
da ponovo ostajem sam.

Ne idi, ne idi, ne
ostani tu.
Ti, samo ti 
u mom si snu.

Ne idi, ne idi, ne 
ostani tu.
Ljubav traži nas
mi tražimo nju.

A nigdje na svijetu tom 
za te drugi ne postoji dom.
Ne idi, ne idi, ne 
ostani tu.

Već je prošla jesen i skoro će snijeg, 
a srce još traži svoj mir.
Poslije svega što prešli smo mi,
bez ikog svog i ja i ti.

Ne idi, ne idi, ne
ostani tu.
Ti, samo ti 
u mom si snu.

Ne idi, ne idi, ne 
ostani tu.
Ljubav traži nas
mi tražimo nju.

A nigdje na svijetu tom 
za te drugi ne postoji dom.
Ne idi, ne idi, ne 
ostani tu.",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/ne-idi-ne-idi.html
Mate Miso Kovac,Ne mogu prestati da te volim (I can't stop loving you),Zwn2Yv0K_48,"Što nosi život moj kad ti nisi tu
I laki zaborav i vjeru u svijet
Što to nosi život moj kad opet sam sâm
I lutam ulicom tihom punom sna

I dan za danom nikad neće proć
I kao tuga plače noć
Ja znam da ti nećeš meni doć
Odlazim sam u ovu noć

*

I dan za danom nikad neće proć
I kao tuga plače noć
Ja znam da ti nećeš meni doć
Odlazim sam u ovu noć",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/ne-mogu-prestati-da-te-volim-i-can-t-stop-loving-you.html
Mate Miso Kovac,Ne sudi mi,Zwn2Yv0K_49,,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/ne-sudi-mi.html
Mate Miso Kovac,Ne traži drugu ljubav,Zwn2Yv0K_50,,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/ne-trazi-drugu-ljubav.html
Mate Miso Kovac,Neću da te kunem,Zwn2Yv0K_51,"Neću da te kunem
Zbog poljubca dva
Jer te moja kletva
Stići neće znaj

S drugim sritna budi
Sve dok sunce sja
Ljubit tebe nitko neće
Kano ja

Ako nas je sudba
Vječno rastavila
Prestat neću ljubit
Ta dva oka mila

Usne tvoje gore
Gore kano žar
Ljubit tebe nitko neće
Kano ja",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/necu-da-te-kunem.html
Mate Miso Kovac,Nek teku vode sve,Zwn2Yv0K_52,,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/nek-teku-vode-sve.html
Mate Miso Kovac,Nema smijeha na tvom licu,Zwn2Yv0K_53,,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/nema-smijeha-na-tvom-licu.html
Mate Miso Kovac,Nije lako biti sam,Zwn2Yv0K_54,,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/nije-lako-biti-sam.html
Mate Miso Kovac,Nikoga nisam volio tako,Zwn2Yv0K_55,"Koga ja to lažem, kome pričam basne?
Kome ja to želim da zatvori oči?
Kad su mnoge stvari odavno mi jasne.
Kad se isto piće već danima toči.

I noćas je ovdje više nego prije;
više nego kad je priznala da voli.
A to isto se kunem da mi važna nije,
to uzalud tražim način da prebolim.

Nikog nisam volio tako
dušom i tijelom beskrajno lako,
kao tebe, nikog kao tebe.

I noćas je ovdje, više nego prije.
Više nego kad je priznala da voli.
A to što se kune da mi važna nije
to uzalud tražim način da prebolim.",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/nikoga-nisam-volio-tako.html
Mate Miso Kovac,Noć ti dira crne kose,Zwn2Yv0K_56,"Noć ti dira kose crne
sve dok nebo ne razgrmlje
a kad zora dan odškrine
ti si još u srcu mom.

Tko nam može više dati
zar ti mogu više reći 
ti ćeš mojim tilom teći 
ja ću kucati u tvom

Kad te budim kad te ljubim
kad se čari s tobom bude.
Vrele usne ljubav nude 
noć ti dira kose crne.
Vrele usne ljubav nude 
noć ti dira kose crne.

Grad polako svijetla trne
gore samo oči crne
crne oči dan u noći
ti si još u krilu mom.

Pa te budim pa te ljubim
Pa se čari s tobom bude.
Vrele usne ljubav nude 
noć ti dira kose crne.
Vrele usne ljubav nude 
noć ti dira kose crne.

Pa te budim pa te ljubim
Pa se čari s tobom bude.
Vrele usne ljubav nude 
noć ti dira kose crne.
Vrele usne ljubav nude 
noć ti dira kose crne.

",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/noc-ti-dira-crne-kose.html
Mate Miso Kovac,Noćas sam te sanjao,Zwn2Yv0K_57,,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/nocas-sam-te-sanjao.html
Mate Miso Kovac,Oči tvoje plave,Zwn2Yv0K_58,"Bila si jedino sunce minulih dana
Čekala dugo na moja obećanja
Usne su tvoje šaptale tiho same
Da je ljubav vječna kad ti srce kaže

Oči tvoje plave ko treptave zvijezde sjaje
Oči tvoje plave svjetlost su mojima dale
Oči tvoje plave samo su za ljubav znale
Oči tvoje plave dugo su plakale same

Oči tvoje plave ko treptave zvijezde sjaje
Oči tvoje plave svjetlost su mojima dale
Oči tvoje plave samo su za ljubav znale
Oči tvoje plave dugo su plakale same

Prošle su noći, lutanja bez tebe
Dosta je bilo dana lažne sreće
Usne su tvoje šaptale tiho same
Da je ljubav vječna kad ti srce kaže

Oči tvoje plave ko treptave zvijezde sjaje
Oči tvoje plave svjetlost su mojima dale
Oči tvoje plave samo su za ljubav znale
Oči tvoje plave dugo su plakale same",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/oci-tvoje-plave.html
Mate Miso Kovac,Odavno više ne plačem zbog tebe,Zwn2Yv0K_59,"Padale su lude kiše
Onog ljeta kada sam te sreo
Padale su dugo, dugo
Onog ljeta kad sam te ljubio

Odavno više ne plačem zbog tebe, ne plačem
Sad se duša smiruje, što je bilo, bilo je
Odavno više ne plačem zbog tebe, ne plačem
Sad se duša smiruje, što je bilo, bilo je

Sijalo je gorko sunce i gorčinom opilo nam tijela
Sijalo je dugo, dugo, onog ljeta kada me nisi htjela

Odavno više ne plačem zbog tebe, ne plačem
Sad se duša smiruje, što je bilo, bilo je
Odavno više ne plačem zbog tebe, ne plačem
Sad se duša smiruje, što je bilo, bilo je",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/odavno-vise-ne-placem-zbog-tebe.html
Mate Miso Kovac,Odrasli smo,Zwn2Yv0K_60,,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/odrasli-smo.html
