Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate
pltir+OL_1_10,Željko Bebek,Željko Bebek,Dala mi je da je ljubim malo,24563,"Ni na nebu ni na zemlji
nema utjehe 
kad te oci koje volis 
jednom ostave
kad ti usne koje ljubis
kazu gotovo zbogom ostaj
nikad vise, sve je propalo
 
Rijecima bi kamen podigla
kad bi mi se nocas javila
kad bi samo rijec mi rekla
krv bi moja sva potekla
ponovo bih za nju zivio

Dala mi je da je ljubim malo
sad je nema kad je meni stalo
Dala mi je da je diram malo
sad je nema kad je meni stalo

Dala mi je da je skinem malo
sad je nema kad je meni stalo
Dala mi je da je volim malo
sad je nema kad je meni stalo","https://tekstovi.net/2,18,2350.html",,Dala mi je da je ljubim malo,Sie liess mich sie ein wenig küssen,Puca mi u glavi,"Ni na nebu, ni na zemlji,
1
nema utjehe.
Kad te oči, koje voliš
jednom ostave.
Kad ti usne, koje ljubiš
kažu gotovo, zbogom ostaj.
nikad više, sve je propalo.. Riječima bi kamen podigla,
kad bi mi se noćas javila.
Kad bi samo riječ mi rekla,
krv bi moja sva potekla,
ponovo bih za nju živio.. Dala mi je, da je ljubim malo,
sad je nema, kad je meni stalo.
Dala mi je, da je diram malo,
sad je nema kad, je meni stalo. Dala mi je, da je skinem malo,
sad je nema, kad je meni stalo.
Dala mi je, da je volim malo,
sad je nema, kad je meni stalo.","Weder im Himmel, noch auf der Erde
gibt es Trost
Wenn dich die Augen, die du liebst
einmal verlassen
Wenn dir die Lippen, die du küsst,
sagen ""vorbei, auf Wiedersehen""
Nie wieder, alles ist zerfallen. Mit Worten würdest du einen Stein aufheben,
wenn du dich heute Nacht bei mir melden würdest
Wenn du mir nur ein Wort sagen würdest,
mein ganzes Blut würde durchfliessen
Ich würde wieder für sie leben. Sie liess mich, sie liess mich sie ein wenig küssen
Jetzt ist sie nicht mehr hier, wenn ich es will
Sie liess mich, sie liess mich sie ein wenig anrühren
Jetzt ist sie nicht mehr hier, wenn ich es will. Sie liess mich, sie liess mich sie ein wenig ausziehen
Jetzt ist sie nicht mehr hier, wenn ich es will
Sie liess mich, sie liess mich sie ein wenig lieben
Jetzt ist sie nicht mehr hier, wenn ich es will",https://lyricstranslate.com/en/dala-mi-je-da-je-ljubim-malo-sie-liess-mich-sie-ein-wenig-k%C3%BCssen.html
pltir+OL_1_11,Željko Bebek,Željko Bebek,Dernek,8359,"Noci, jutra isto mi je sve
danas, sutra pomijesa se sve
ej kafano zato volim te
tu dernek je svaki dan

Lijevo, desno nigdje mi je dom
gore, dolje tu je sve po mom
ej kafano samo tebe znam
kad dernek je, nisi sam
 
Ee, ma neka traje
ee, to zivot daje
ee, tu saznam tko sam
noc je k'o dana osam

Ref.
Sve sam prevario
s tobom ljubavnice
nisam pozalio
kafano sudjenice

Sve sam prevario 
i prizn'o im u lice
prerano i ostario
zbog tebe nesretnice

Ref.

Ref.

Laj laj laj
dernek je svaki dan
laj laj laj
dernek je nisi sam","https://tekstovi.net/2,18,37728.html",,,,,,,
pltir+OL_1_12,Željko Bebek,Željko Bebek,Dobila si sto si trazila,21731,"Sve je tebi bilo premalo
ja sam znao da je propalo
sve je tudje bilo bolje
bio sam ti preko volje
i na kraju ti si otisla

Sad mi kazes daj, oprosti mi
ma ne mogu, to zaboravi
nisam ni ja bas od juce
moje srce nemoguce
dobro pamti, ne zaboravlja
 
Ref.
Dobila si sto si trazila
samo mene si izgubila
u tom izlogu ljepota
morat ces na kraj zivota
tamo gdje nas nosi sudbina

Dobila si sto si trazila
samo mene si izgubila

Sad mi kazes daj, oprosti mi
ma ne mogu, to zaboravi
nisam ni ja bas od juce
moje srce nemoguce
dobro pamti, ne zaboravlja

Ref.
Dobila si sto si trazila
samo mene si izgubila
u tom izlogu ljepota
morat ces na kraj zivota
tamo gdje nas nosi sudbina

Dobila si sto si trazila
samo mene si izgubila
u tom izlogu ljepota
morat ces na kraj zivota
al' bez mene moja jedina
al' bez mene moja jedina
al' bez mene moja jedina
","https://tekstovi.net/2,18,20535.html",,Dobila si što si tražila,,Gori svijet… ti ćeš ga ugasiti,"Sve je tebi bilo premalo,
ja sam znao da je propalo.
Sve je tuđe bilo bolje,
bio sam ti preko volje,
i na kraju ti si otišla.. Sad mi kažeš daj, oprosti mi,
ma ne mogu, to zaboravi.
Nisam ni ja baš od juče,
moje srce nemoguće,
dobro pamti, ne zaboravlja.. Dobila si što si tražila,
samo mene si izgubila.
U tom izlogu ljepota,
morat ćeš na kraj života,
tamo, gdje nas nosi sudbina.. Dobila si što si tražila,
samo mene si izgubila.. Sad mi kažeš daj, oprosti mi,
ma ne mogu, to zaboravi.
Nisam ni ja baš od juče,
moje srce nemoguće,
dobro pamti, ne zaboravlja.. Dobila si što si tražila,
samo mene si izgubila.
U tom izlogu ljepota,
morat ćeš na kraj života,
tamo, gdje nas nosi sudbina.. Dobila si što si tražila,
samo mene si izgubila.
U tom izlogu ljepota,
morat ćeš na kraj života,
al' bez mene, moja jedina,
al' bez mene, moja jedina,
al' bez mene, moja jedina.",,https://lyricstranslate.com/en/%C5%BEeljko-bebek-dobila-si-%C5%A1to-si-tra%C5%BEila-lyrics.html
pltir+OL_1_13,Željko Bebek,Željko Bebek,Dragoj mojoj BiH,37779,"Da te volim, dusa zna
draga moja BiH
ispod behar gradova
huce Bosna i Neretva

Una Drinu doziva
preko vjecnih planina
tu su nasa ognjista
sto put krvlju placena
 
Ref. 2x
Bosno i Hercegovino
nasa domovino

Digni se iz pepela
kao sto put do sada
sad s mirisom ljiljana
ljubavi moja

Ispod Save do mora
puno boli, puno sna
svakoj majci srce zna
sevdah se od tuge tka

Zemljo mojih djedova
dok je tvojih sinova
ti ces biti prkosna
slobodna i ponosna
zemljo nasih djedova

Ref. 2x","https://tekstovi.net/2,18,45635.html",,Mojoj Dragoj BiH,,,"Da te volim, dusa zna
draga moja BiH
ispod behar gradova
huce Bosna i Neretva. Una Drinu doziva
preko vjecnih planina
tu su nasa ognjista
sto put krvlju placena. Ref. 2x
Bosno i Hercegovino
nasa domovino. Digni se iz pepela
kao sto put do sada
sad s mirisom ljiljana
ljubavi moja. Ispod Save do mora
puno boli, puno sna
svakoj majci srce zna
sevdah se od tuge tka. Zemljo mojih djedova
dok je tvojih sinova
ti ces biti prkosna
slobodna i ponosna
zemljo nasih djedova. Ref. 2x",,https://lyricstranslate.com/en/zeljko-bebek-mojoj-dragoj-bih-lyrics.html
pltir+OL_1_14,Željko Bebek,Željko Bebek,Drugovi se moji zene,12553,"jos se kunem majke mi 
s tobom mnogo 
jos se molim ne bi li mi 
bog pomogo 
a ti ne znas duso 
kako mi je 
zao mi sve zalije 
 
kako mi se tuga 
sama toci 
a ja sanjam tvoje 
crne oci 
ko ti sada duso 
njedra grije 
zao mi sve zalije 

dosla jesen doslo vrijeme 
drugovi se moji zene 
a ja necu tebe volim 
i ne mogu 
da te prebolim","https://tekstovi.net/2,18,244.html",,Drugovi se moji žene,Мои друзья женятся,Pjevaj moj narode,"Još se kunem majke mi,
1
s tobom mnogo.
Još se molim ne bi li mi
Bog pomogo.
A ti ne znaš dušo
kako mi je,
žao mi sve žalije.. Kako mi se tuga
sama toči,
a ja sanjam tvoje
crne oči.
Ko ti sada dušo
njedra grije,
žao mi sve žalije.. Došla jesen, došlo vrijeme,
drugovi se moji žene.
A ja neću, tebe volim,
i ne mogu,
da te prebolim.","Я ещё клянусь своей матери,
Что с тобой - это слишком.
Я ещё молюсь, не поможет ли
Мне Бог.
А ты не знаешь, милая, что
Мне жаль, и всё сильнее жаль.. Как в меня печаль
Сама вливается,
А я мечтаю о твоих
Чёрных очах.
Кто твои, милая,
""недра"" греет,
Мне жаль, и всё сильнее жаль.. Пришла осень и пришла пора,
Мои друзья женятся.
А я нет, тебя я люблю,
И не могу
Тобою переболеть.",https://lyricstranslate.com/en/drugovi-se-moji-%C5%BEene-%D0%BC%D0%BE%D0%B8-%D0%B4%D1%80%D1%83%D0%B7%D1%8C%D1%8F-%D0%B6%D0%B5%D0%BD%D1%8F%D1%82%D1%81%D1%8F.html
pltir+OL_1_15,Željko Bebek,Željko Bebek,Dunavom,2366,"Metar tuge ako napada
nece sakriti sto mi srce otkida
mutna voda ako zaledi
nece bit' hladnija od tvoje ljubavi

Ref. 2x 
 
Dunavom ja da otplovim
lagao bih da te ne volim
otplovim, i sve zaboravim
al' kome bol, bol da ostavim

Komad srece gdje da odlomim
komad srece da te nocas prezivim
gdje si sada, gdje se provodis
da me bar zavolis koliko me ne volis

Ref. 2x","https://tekstovi.net/2,18,61564.html",,,,,,,
pltir+OL_1_16,Željko Bebek,Željko Bebek,Ej ko te duso drugom obec'o,11235,"ej ko te duso drugom obeco 
nikad mu jutro ne svanulo 
kazu da lezis da si bolesna 
bilo je uvijek tu§nih svatova 

ej ko te duso drugom obeco 
 
sve sam ja rane redom napio 
na mojoj dusi tri su planine 
od tuge pjesma da me otruje 

(100 dukata 
na nebu sja) 
zlato prosipa 
(100 dukata 
na nebu sja) 
a mi sirotinja ","https://tekstovi.net/2,18,245.html",,"Ej, ko te dušo drugom obeć’o","Эх, кто тебя, милая, другому пообещал",Pjevaj moj narode,"Ej, ko te dušo drugom obeć’o
nikad mu jutro ne svanulo.
Kažu da ležiš, da si bolesna,
bilo je uvijek tužnih svatova.. Ej, ko te dušo drugom obeć’o.. Sve sam ja rane redom napio,
na mojoj duši tri su planine,
od tuge pjesma da me otruje.. (100 dukata na nebu sja)
Zlato prosipa.
(100 dukata na nebu sja)
A mi sirotinja.","Эх, кто тебя, милая, другому пообещал,
Пусть для него никогда не встанет заря.
Говорят, что лежишь больная,
Всегда были грустные свадьбы.. Эх, кто тебя, милая, другому пообещал.. Все я раны подряд напоил,
На моей душе три горы,
Песня грусти меня отравляет.. (100 дукатов на небе сияют),
Осыпая золотом.
(100 дукатов на небе сияют),
А меня (осыпают) бедой.",https://lyricstranslate.com/en/ej-ko-te-du%C5%A1o-drugom-obe%C4%87%E2%80%99o-%D1%8D%D1%85-%D0%BA%D1%82%D0%BE-%D1%82%D0%B5%D0%B1%D1%8F-%D0%BC%D0%B8%D0%BB%D0%B0%D1%8F-%D0%B4%D1%80%D1%83%D0%B3%D0%BE%D0%BC%D1%83-%D0%BF%D0%BE%D0%BE%D0%B1%D0%B5%D1%89%D0%B0%D0%BB.html
pltir+OL_1_17,Željko Bebek,Željko Bebek,Fatima,14301,"Tri godine ima, pijem s ciganima 
zalim zalim i umrijet cu 
al' te prezaliti necu 
nikada, tebe necu nikada 

Oko mene lazi, murja me trazi 
nocas svasta bit ce 
dusa nebu poletit ce 
zbog tebe 
sad mi tvoja ljubav treba 
i samo zbog tebe 
ko da si mi sisla s neba 

Fato Fato ej Fatima 
kad sam s tobom nema zima 
pile moje daj mi vina 
Fato Fato ej Fatima
Bog si Fato ","https://tekstovi.net/2,18,246.html",,Fatima,,Pjevaj moj narode,"Tri godine ima, pijem s ciganima,
žalim, žalim i umrijet ću,
al' te prežaliti neću,
nikada, tebe neću nikada.. Oko mene laži, murja me traži,
noćas svašta bit će,
duša nebu poletit će,
zbog tebe.
Sad mi tvoja ljubav treba,
i samo zbog tebe,
ko da si mi sišla s neba.. Fato, Fato, ej Fatima,
kad sam s tobom nema zima,
pile moje daj mi vina.
Fato, Fato, ej Fatima,
Bog si Fato.",,https://lyricstranslate.com/en/%C5%BEeljko-bebek-fatima-lyrics.html
pltir+OL_1_18,Željko Bebek,Željko Bebek,Gdje ce ti dusa,22958,"ja se samo pravim vazan  
da sam jak i da sam snazan  
a slucajno ako zaspim  
totalno se upropastim  

aj jaj joj  
jako mi je stalo  
aj jaj joj  
volim te budalo  
 
ubitacno ti me smetas  
kad kroz moje snove setas  
kad pomislim da je java  
radujem se za badava  

gdje ce ti dusa  
u pakao zna se  
gdje ce ti dusa  
ko ce da te spase  
gdje ce ti dusa  
kada se probudis  
gdje ce ti dusa  
hocu da poludim  
i uz prvu kafu ruke mi se tresu  
tu se ipak radi o krvi i mesu  

gdje ce ti dusa  
ko ce da te spase  
ti ces duso  
u pakao zna se","https://tekstovi.net/2,18,247.html",,Gdje će ti duša,Where will your soul go,Pjevaj moj narode,"Ja se samo pravim važan,
da sam jak i da sam snažan,
a slučajno ako zaspim,
totalno se upropastim.. Aj jaj joj,
jako mi je stalo,
Aj jaj joj,
volim te budalo.. Ubitačno ti me smetaš,
kad kroz moje snove šetaš.
Kad pomislim da je java,
radujem se za badava.. Gdje će ti duša?
U pakao, zna se.
Gdje će ti duša,
ko će da te spase?
Gdje će ti duša,
kada se probudiš?
Gdje će ti duša?
Hoću da poludim,
i uz prvu kafu ruke mi se tresu,
tu se ipak radi o krvi i mesu.. Gdje će ti duša,
ko će da te spase?
Ti ceš dušo
u pakao, zna se.","I'm only showing off,
that I'm strong and that I'm powerful
but if I fall asleep suddenly
I totally mess up. Aj jaj joj,
I care a lot
Aj jaj joj,
I love you idiot. You're harming me deleteriously
when you walk through my dreams.
When I get to know that it's the morning
I'm happy in vain. Where will your soul go?
To hell, of course.
Where will your soul go,
who will save you?
Where will your soul go,
when you wake up?
Where will your soul go?
I want to go crazy
and to the first coffee my hands are shaking,
it's indeed the matter of flesh and blood. Where will your soul go?
who will save you?
Darling you will go
to hell, of course.",https://lyricstranslate.com/en/gdje-%C4%87e-ti-du%C5%A1a-where-will-your-soul-go.html
pltir+OL_1_19,Željko Bebek,Željko Bebek,Gdje sam bio,207668,"Nosis suze u moj stan
bojis se da nisam sam
s kim bih bio
kad je moja dusa s tobom

Ono sto ti kvari san 
ruzne rijeci svaki dan
ne znam kome smeta
 moja ljubav s tobom
 
Brisi suze cvijete moj
zagrli me jos sam tvoj
ni u ludilu te ne bih drugom dao

Ali sta bi carsija
da tu nismo ti i ja
zato pusti price
 zagrli me samo

Ref.
Gdje sam bio
s kim sam pio
kog sam ljubio
svi znaju bolje nego ja
pa ti reci draga kome vise vjerujes
 il' meni ili drugima

Gdje sam bio
s kim sam pio
kog' sam ljubio
lako mi se pripise
pa ti reci da l' ce ljubav il' ljubomora 
sudbinu da napise

Ref. 2x","https://tekstovi.net/2,18,36551.html","Dusan Bačić, željko Riznić",Gdje sam bio,Where I have been,,"Nosiš suze u moj stan,
1
Bojiš se da nisam sam
S kim bi' bio kad je moja duša s' tobom
Ono što ti kvari san, ružne riječi svaki dan
Ne znam kome smeta moja ljubav s tobom. Briši suze cvijete moj,
Zagrli me još sam tvoj
Ni u ludilu te ne bih drugom' dao
Ali šta bi čaršija, da tu nismo ti i ja
Zato pusti priče zagrli me samo. Ref.
Gdje sam bio, s' kim sam pio,
Kog' sam ljubio
Svi znaju bolje nego ja
Pa ti reci draga kome više vjeruješ
Il' meni ili drugima. Gdje sam bio, s kim sam pio,
Kog' sam ljubio
Lako mi se pripiše
Pa ti reci dal' će ljubav il' ljubomora
Sudbinu da napiše","You are coming crying in my apartment
You're afraid that I might not be alone
With whom I could be when my soul is with you
What it ruins your dream with bad words everyday
I don't know who bothers my love with you. Wipe your tears, my flower (darling)
And embrace me I'm still yours
I wouldn't give you to another for anything in this world
But what would be Charshia, if there's no you and I
So let them talk and only embrace me. Chorus:
Where I've been, with whom I was drinking and
Who I've kissed?
Everyone knows better than me
And now tell me my darling who do you trust more?
Do you trust me or the others?. Where I've been with whom I was drinking and
Who I've kissed?
All of these easily assign to me
And tell me it will be the love or jealousy
Which will determine our future",https://lyricstranslate.com/en/gdje-sam-bio-where-i-have-been.html
