Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate
vmjQPyJ5_1_10,Boris Novković,Boris Novković,Cista ljubav,3836,"Sjetit ces se jednom mene
kada prodju vlakovi
kad ti suza sama krene
kao tudji svatovi

Mene nema niti pola
pola jos je kod tebe
jer od istine do snova
samo ljubav bitna je
 
Ref.
Zauvijek pamtit cemo duso ja i ti
te dane kad smo jedno drugo imali
i sve na svijetu cinilo se vaznije
al nasa ljubav cudo je najsnaznije 

Zauvijek pamtit cemo kog smo ljubili
dok s nekim drugim mi smo vrijeme gubili
i ne znam dal je sada prekasno za to
da jedno drugome u oci priznamo da to je
cista ljubav, jer to je cista ljubav

Sjetit ces se jednom mene...

Ref. 2x","https://tekstovi.net/2,328,55035.html",,Čista ljubav,Czysta miłość,,"Sjetit ćeš se jednom mene
1
kada prođu vlakovi
kad ti suza sama krene
kao tuđi svatovi. Mene nema niti pola
pola još je kod tebe
jer od istine do snova
samo ljubav bitna je. Refren
Zauvijek pamtit ćemo dušo ja i ti
te dane kad smo jedno drugo imali
i sve na svijetu činilo se važnije
al naša ljubav čudo je najsnažnije. Zauvijek pamtit ćemo kog smo ljubili
dok s nekim drugim mi smo vrijeme gubili
i ne znam dal je sada prekasno za to
da jedno drugom u oči priznamo da to je
čista ljubav jer to je čista ljuba. Sjetit ćeš se jednom mene
kada prođu vlakovi
kad ti suza sama krene
kao tuđi svatovi. Refren 2x
Zauvijek pamtit ćemo dušo ja i ti
te dane kad smo jedno drugo imali
i sve na svijetu činilo se važnije
al naša ljubav čudo je najsnažnije. Zauvijek pamtit ćemo kog smo ljubili
dok s nekim drugim mi smo vrijeme gubili
i ne znam dal je sada prekasno za to
da jedno drugom u oči priznamo da to je
čista ljubav jer to je čista ljuba","Zapamiętasz mnie,
Kiedy podróżują pociągiem.
Kiedy twoje łzy znikną,
To jest jak gość weselny.. Nie mam połowy,
Ponieważ połowa z was
Ponieważ od prawdy do snu
Jeden krok: miłość.. Zawsze będę cię pamiętać, a ty będziesz mną.
Spędziliśmy razem te dni.
I wszystko na świecie nie było tak ważne
Ponieważ nasza miłość jest tylko cudem.. Zawsze będziemy pamiętać, że kochaliśmy.
Po prostu straciliśmy czas z innymi.
Nie wiem, jak późno
Rozpoznawanie siebie jako ulubionego
W końcu ta czysta miłość jest jak czysty puch.. Zapamiętasz mnie,
Kiedy podróżują pociągiem.
Kiedy twoje łzy znikną,
To jest jak gość weselny.. Zawsze będę cię pamiętać, a ty będziesz mną.
Spędziliśmy razem te dni.
I wszystko na świecie nie było tak ważne
Ponieważ nasza miłość jest tylko cudem. х2. Zawsze będziemy pamiętać, że kochaliśmy.
Po prostu straciliśmy czas z innymi.
Nie wiem, jak późno
Rozpoznawanie siebie jako ulubionego
W końcu ta czysta miłość jest jak czysty puch.",https://lyricstranslate.com/en/%C4%8Dista-ljubav-czysta-mi%C5%82o%C5%9B%C4%87.html
vmjQPyJ5_1_11,Boris Novković,Boris Novković,Cisto ludilo,11756,"Jednom sam te sreo ja
to je mjera dovoljna da prazno uzdisem
iskra crnog oka tvog dohvati se srca mog
pa na te mirisem

Ref.
O, za tobom cisto ludilo
seta ovog ljeta
o, srce mi izludilo
pa smeta i leta
 
Da li bi se smirilo
kad bi te dodirnuo
kad bi me poljubila
bi li se zaljubila

Cak i piti lakse je
nego mislit na tebe
tek zrno pijeska zna

Al' dodje ljuta nevera
i vjetrovi sjevera
tebi me nose, znam

Ref.

Ref.","https://tekstovi.net/2,328,21424.html",,,,,,,
vmjQPyJ5_1_12,Boris Novković,Boris Novković,Citam te ko knjigu,15690,"Kao sebe ja te znam
mogu zamisliti sve
kad god potrosis svoj dan
tvoje tesko budjenje
malo pokipi ti kava, prospes mlijeko
ja sam s tobom
iako sam daleko
 
Kad za stolom zakunjas
cijedis narandze sa tugom
starim parkom prosetas
sa svojim sedvicom ko s drugom
kupis usput isti sladoled od maline
i na istoj klupi listas novine

Ref.
I evo citam te ko knjigu
puno pitanja i puno odgovora
svaku tvoju malu brigu
ugasit cu je 
kao vulkan na dnu mora

Citam te ko knjigu
puno pitanja i puno odgovora
svaku tvoju malu brigu
ugasit cu je 
kao vulkan na dnu mora

Opet kuci vratis se
u prozor stavis malo kruha
ako ptice navrate
tek da kuca nije gluha
prvo pustis vrelu, onda hladnu vodu
onda legnes ko da
bjezis u slobodu

Ref.

","https://tekstovi.net/2,328,5617.html",,,,,,,
vmjQPyJ5_1_13,Boris Novković,Boris Novković,Da li si to ti,13949,"Kuda ide ovaj zivot
gdje se vrti ovaj svijet
tesko breme stisce
nemam snage ja za preokret
tko su ovi novi ljudi
nikog ne prepoznajem
mozda neko kog sam znao
ponovo upoznajem
 
I negdje u daljini 
svira muzika
sreca igra ulogu
a mi smo publika

Zasto leti ovo vrijeme
brze nego inace
ljudi se izmedju ljudi
kao zmije provlace
cak i one sto sam znao
tesko je prepoznati
pogled mi je nisko pao
al' dusu necu prodati

I negdje u daljini 
svira muzika
sreca igra ulogu
a mi smo publika

Ref.
Da li si to ti
moja ljubavi
rukom mahni mi
bar me pozdravi

Jesam li to ja
onaj kog si voljela
je li dugo vrijeme
ili smo drugaciji

Kuda ide ovaj zivot
gdje se vrti ovaj svijet
tesko breme stisce
nemam snage ja za preokret
tko su ovi novi ljudi
nikog ne prepoznajem
mozda neko kog sam znao
ponovo upoznajem

I negdje u daljini 
svira muzika
sreca igra ulogu
a mi smo publika

Ref.
","https://tekstovi.net/2,328,5704.html",,,,,,,
vmjQPyJ5_1_14,Boris Novković,Boris Novković,Da se dogodi,12746,"Ja sam vatra hajde mala 
ugrij se na plamenu tom
ili, ili budi voda
pa me gasi snagom svom

Ljubav nema pravila
rekla meni si ti
nekada se dobiva
i nekada se izgubi
 
Ja sam led, hajde mala
dodirom istopi sve
pruzi ruke prema meni
ljubi ili ubij me

Ljubav nece cekati
rekao sam tebi ja
da si moja svasta bi naucila

Ref.
Vrijeme brzo ide
neka ruke vide
pusti neka bude
pusti, pusti ti
da se dogodi

Ja sam vatra hajde mala 
ugrij se na plamenu tom
ili, ili budi voda
pa me gasi snagom svom

Ljubav nema pravila
rekla meni si ti
nekada se dobiva
a nekada se izgubi

Ref. 2x","https://tekstovi.net/2,328,21425.html",,,,,,,
vmjQPyJ5_1_15,Boris Novković,Boris Novković,Da si barem tu,27175,"Prate me zavjere i strasne namjere
gdje god se okrenem blato i kamenje
novine i TV budalom prave me 
i sve se nekako u krugu okrece

I sve poskupljuje, a svijet poglupljuje
uzmi i nestani, zgazi i prevari
ja bi zazmirio i brojao do sto 
kad bi me, duso, to do tebe odvelo
 
Ref. 2x
E da si barem tu, pa da ne mislim 
u tvoje oko mirno da uplovim 
jer bez tebe mi fali ono nesto 
neznam sto, bez tebe to nije to
","https://tekstovi.net/2,328,19701.html",,,,,,,
vmjQPyJ5_1_16,Boris Novković,Boris Novković,Da te nisam ljubio,20203,"Sanjam nebo, sa mnom tuguje
tebi moja dusa putuje
svake noci ti mi ulazis u sne
kao da si sva od sitne prasine

Ref.
Hej da te barem nisam nikad ljubio 
i da te nisam volio, izgubio
jos nosim tvoje oziljke
ko zive rane peku me
hej da te barem nisam nikad ljubio ","https://tekstovi.net/2,328,9835.html",,Da te nisam ljubio,,,"Sanjam nebo, sa mnom tuguje
tebi moja dusa putuje
svake noci ti mi ulazis u sne
kao da si sva od sitne prasine. Hej da te barem nisam nikad ljubio
i da te nisam volio, izgubio
jos nosim tvoje oziljke
ko zive rane peku me
hej da te barem nisam nikad ljubio",,https://lyricstranslate.com/en/boris-novkovic-da-te-nisam-ljubio-lyrics.html
vmjQPyJ5_1_17,Boris Novković,Boris Novković,"Daj mi, daj mi",9565,"Lijevo, desno, gore, dolje
naprijed, nazad, sve je tvoje
dajem sve tebi ja
ti si zelja moja nedodirljiva

Evo, sto ce godina
kako derem koljena
puzim za tobom ja
jer ti si boles moja neizljeciva
 
Ref. 2x
Daj mi, daj mi malo sebe
daj da budem pored tebe
daj mi, daj mi malo lijeka
znas da moja dusa ceka

Derem ja i grlo svoje
vristim stalno ime tvoje
javi se meni ti
ovo stanje prekini

Lijevo, desno, gore, dolje
naprijed, nazad, sve je tvoje
dajem sve tebi ja
jer ti si zelja moja nedodirljiva

Ref. 2x

Ref.","https://tekstovi.net/2,328,21426.html",,,,,,,
vmjQPyJ5_1_18,Boris Novković,Boris Novković,Dani sto se pamte,15208,"Moj otac mi je rekao
kad imas pjesmu tad ti nista ne mogu
a ja sam cudio se svemu
sa svojih 20 godina

Tad nisam trebao, ni zelio druge
u nicem da mi pomognu
u sumu vjetra i valovima mora 
je bila muzika
 
Ref. 3x
To bili su dani sto se pamte
i vise se nikad vratit nece
te slike me cijeli zivot prate
i samo to me pokrece

Ref. 2x

To bili su dani sto se pamte
i samo to me pokrece","https://tekstovi.net/2,328,26013.html",,,,,,,
vmjQPyJ5_1_19,Boris Novković,Boris Novković,Digni me visoko,10329,"Noc je prosula po putu
gustu maglu bijelu
vozio sam dugo
skoro vjecnost cijelu

Ova mornarska dusa
polako sklapa oci
vise ne slusa
u gluho doba noci
 
Jos samo par minuta
i bit ce svjetla grada
ti si zabrinuta
ti me cekas sada

A na radiju sto puta
ista pjesma je
i kao tecnost ljuta
puste rijeci te

Ref.
Digni me visoko
pa spusti na nize
da sve vidi oko
ispod haljine

Digni me visoko
bit ce zabavno
ti si sreca mala
koju zelim odavno

Gradom zmirkaju neoni
mokre ulice cvile
vracaju se kuci
zadnje pokisle vile

Iz daljine trazim svjetlo
i tvoju siluetu
putnik hoce znati
da nije sam na svijetu

Bit cu korak do tebe
jos samo par minuta
i samo koji metar
ovog pokislog puta

A na radiju je ista pjesma
znam je vec
cim otvoris vrata
sama ce se rec'

Ref.

Ref.","https://tekstovi.net/2,328,21427.html",,,,,,,
vmjQPyJ5_1_20,Boris Novković,Boris Novković,Dok svira radio,67924,"U tvojoj sobi sentis svira
odlazis na spavanje
a ja zamisljam da sam kraj tebe

Gasis svjetlo i u tami skidas
haljinu na kopcanje
a ja gledam jos u tvoje prozore
 
Ref.
Dok svira radio sta bih ti radio
na, na, na, na
dok svira radio sta bih ti radio
na, na, na, na
samo da sam ove noci kraj tebe

Ref. 2x

Na, na, na, na, na
na, na, na, na, na

Ref.","https://tekstovi.net/2,328,12596.html","Boris Novkovic, Alka Vuica, Kresimir Klemencic",Dok svira radio,,,"U tvojoj sobi sentiš svira
odlaziš na spavanje
a ja zamišljam da sam kraj tebe. Gasiš svjetlo i u tami skidaš
haljinu na kopčanje
a ja gledam još u tvoje prozore. Ref.
Dok svira radio šta bih ti radio
na, na, na, na
dok svira radio šta bih ti radio
na, na, na, na
samo da sam ove noći kraj tebe",,https://lyricstranslate.com/en/boris-novkovic-dok-svira-radio-lyrics.html
vmjQPyJ5_1_21,Boris Novković,Boris Novković,Eloise,12768,"Un esspresso por moi
k'o barsun je rekla
a ja kao da znam
jos stavim kap mlijeka
pogled skinuti s nje
nisam mogao, ne
 
Kaze otkazan let 
za Pariz zbog kise
svuda Chanel No. 5
moj Boze, mirise

K'o u onome snu
kad sam vidio nju

Ref.
Eloise, sve prolazi
al' ti si ostala tu
Eloise, noc dolazi
srest cu te opet u snu

Un esspresso por moi
za Bozic napise
a na Chanel No. 5 
mi soba mirise

K'o u onome snu
kad sam volio nju

Ref.

Un esspresso pur moi
ponekad mi pise
tad na Chanel No. 5
mi soba mirise

K'o u onome snu
kad sam volio nju","https://tekstovi.net/2,328,21428.html",,,,,,,
vmjQPyJ5_1_22,Boris Novković,Boris Novković,Emily,11181,"Ko nekad i sada 
ja do starog grada
prosetam da nadem miris taj
i nebo pred kisu

Nova djeca ljube se
na pragu je proljece
isti je pocetak, ko zna kraj
cuj kako disu
 
Ref.
Emily, nasi dani svi
tiha, njezna sjecanja i sad
u njima ti si 
Emily, oci trazim ti
grlim teske, puste vjecnosti
Emily, Emily

A moja si bila ti
ti i more ljubavi
u srcu jos nosim isti znak
u kojem disu

Ref.","https://tekstovi.net/2,328,15278.html",,Emily,Emily,,"K'o nekad i sada
1
ja do Starog grada
prošetam da nađem miris taj
i nebo pred kišu. Nova djeca ljube se
na pragu je proljeće
isti je početak 'ko zna kraj
čuj kako dišu. Emily, naši dani svi
tiha nježna sjećanja i sad
u njima ti si. Emily, oči tražim ti
grlim teške puste vječnosti
Emily.... A moja si bila ti
ti i more ljubavi
u srcu još nosim isti znak
u kojem dišu. Emily...","Like once and now
I go to the old town
I walk around to find that scent
And the sky before the rain. New kids kissing
Spring is on the treshold
The same is begining, who knows the end
Hear how they breathe. Emily all our days
Quiet and gentle memories now
In the you are. Emily I'm looking for your eyes
Hugging hard empty eternity
Emily. But you was mine
You and love of sea
In heart I still carry the same sign
In which breathing. Emily...",https://lyricstranslate.com/en/emily-emily.html
vmjQPyJ5_1_23,Boris Novković,Boris Novković,Gdje si ti,15745,"Jesen je, vjetar nosi lisce i miris toplog kestena
ulice k'o iz neke price, sve u zlatnim bojama
sunce prati djecu napolju
ptice lete prema proljecu

Ref.
A gdje si ti da kazes mi
sto je prava odluka
koju stranu raskrizja odabrati
 
A gdje si ti da prospes mi
dva-tri dobra razloga
da zivot nije prevara, iluzija

A gdje si ti da priznas mi
da je sve postojalo, da sam te upoznao
s tobom mladost proveo
reci mi gdje si ti

Jesen je, vjetar nosi lisce i miris toplog kestena
ulice k'o iz neke price, sve u zlatnim bojama
sunce prati djecu napolju
ptice lete prema proljecu

Ref.","https://tekstovi.net/2,328,26014.html",,Gdje si ti,Where Are You,Zapisan u tebi 2008,"Jesen je, vjetar nosi lišće i miris toplog kestena
ulice k'o iz neke priče, sve u zlatnim bojama
sunce prati djecu napolju
ptice lete prema proljeću. Ref.
A gdje si ti da kažeš mi
što je prava odluka
koju stranu raskrižja odabrati. A gdje si ti da prospeš mi
dva-tri dobra razloga
da život nije prevara, iluzija. A gdje si ti da priznaš mi
da je sve postojalo, da sam te upoznao
s tobom mladost proveo
reci mi gdje si ti. Jesen je, vjetar nosi lišće i miris toplog kestena
ulice k'o iz neke priče, sve u zlatnim bojama
sunce prati djecu napolju
ptice lete prema proljeću","It's Autumn, wind blowing leaves and smell of warm chestnut
streets like from a story, everything in gold colours
the sun is following children outside
birds are flying towards the Spring. Chorus
And where are you to tell lme
what is the right decision
which direction to pick at the crossroads. And where are you to present me with
two-three good reasons
why life is not a scam, illusion. And where are you to admit to me
that everything did exist, that I have met you
spent my youth with you
tell me where are you. It's autumn, wind blowing leaves and smell of warm chestnut
streets like from a story, everything in gold colours
the sun is following children outside
birds are flying towards the Spring",https://lyricstranslate.com/en/node/81078
vmjQPyJ5_1_24,Boris Novković,Boris Novković,Gore iznad oblaka,13329,"Jedna vecer sasvim prosta
komad tuge, zrno sna
meni tebe nikad dosta
poslije svih tih godina

Mlado vino, davne slike
k'o na platnu redaju se
da l' iz zelje il' navike
one traju, ne daju se
 
Ref.
A gore iznad oblaka
svakom pise broj koraka
ima li koga da kaze mi
da cu te sresti pa da slaze mi

Ne znam ja nista o zvijezdama
i sto ce biti kad se probudim
al' znam da moram da te poljubim
bar jos jednom da ne poludim

Sve sam bure i oluje
iza sebe ostavio
al' od pjesme i od tebe
jos ti nisam ozdravio

Ref.

Ref.","https://tekstovi.net/2,328,21429.html",,,,,,,
vmjQPyJ5_1_25,Boris Novković,Boris Novković,Grlim mrak,8621,"Sada je i noc duga, preduga
grlim mrak, trazim znak ja tvoj 
vrtim k'o lud slike sjecanja
grlim mrak, trazim znak ja tvoj 

Da li bi to ljubav draga ili osjecaj vara me
grlim mrak, trazim znak ja tvoj 
saljem putem tvoga traga, slijepo nadanje
grlim mrak, trazim znak ja tvoj 
 
Gdje li si, tko te cuva sad
mala je planeta, mali ovaj grad

Ref.
Bez tebe sam lud, bez tebe nisam vise ja
grlim mrak, trazim znak ja tvoj 
bit cu ja duh ove ljubavi i sna
i nije tajna draga
bez tebe ja nisam ja

Bez tebe sam lud
grlim mrak, trazim znak ja tvoj 
nemam kud
bez tebe sam lud
grlim mrak, trazim znak ja tvoj 
i nemam kud

Sada je i noc duga, preduga
grlim mrak, trazim znak ja tvoj 
vrtim k'o lud slike sjecanja
grlim mrak, trazim znak ja tvoj 

Gdje li si, tko te cuva sad
mala je planeta, mali ovaj grad

Ref. 2x","https://tekstovi.net/2,328,21430.html",,,,,,,
vmjQPyJ5_1_26,Boris Novković,Boris Novković,Hitna ljubav (duet Sara Grimaldi),10501,"Ne znam da l' sam postao lud
il' mozda luda si ti
tu sam gdje sam i nemam kud
al' bome nemas ni ti

Budale dvije, to smo mi
ma ko ce to promijeniti
nema ko, samo mi
samo duso ja i ti, ja i ti
 
Ref. 2x
Tvoju ljubav hitno trebam ja
srce skoro vise ne kuca
sporo prolaze mi sati
ili idi, il' se vrati

Svadjamo se, razloga sto
a cista obijest je to
uzeo bih sve to za zlo
ma da te ne volim tako

Ref. 4x","https://tekstovi.net/2,328,38832.html",,,,,,,
vmjQPyJ5_1_27,Boris Novković,Boris Novković,Isplaci se,2356,"On se s drugom ljubi
ti to znas
a ti si htjela
mladost da mu das

Tesko je kad srce boli te
tesko je kad suze govore
 
Ref.
Isplaci, isplaci
isplaci se, isplaci
isplaci, isplaci
suze zaboravi
u mojim rukama
u mojim rukama

Prva ljubav
uvijek gorka je
i cini ti se
laznije tada sve

Ref. 2x","https://tekstovi.net/2,328,44337.html",,,,,,,
vmjQPyJ5_1_28,Boris Novković,Boris Novković,Ispod mog kisobrana,11998,"Kap po kap padala je kisa iznad nas
kao znak, kao da sam cuo tajni glas
i sve je bilo kao neki san, neki neobican dan
kao da sam odabran
i sve se vidjelo u pogledu, sve je bilo deja-vue
k'o da bio sam vec tu
 
Ref. 
Ispod mog kisobrana 
kap po kap krala si mi srce toga dana
ispod mog kisobrana 
kap po kap da l' to bjese ljubav medju nama

Ispod mog kisobrana 
kap po kap krala si mi srce toga dana
ispod mog kisobrana
kap po kap da l' to bjese ljubav, reci Ana

Kap po kap padala je kisa iznad nas
kao znak, kao da sam cuo tajni glas
i sve je bilo kao neki san, neki neobican dan
kao da sam odabran
i sve se vidjelo u pogledu, sve je bilo deja-vue
k'o da bio sam vec tu

Ref. 2x","https://tekstovi.net/2,328,26015.html",,Ispod mog kišobrana,Under my umbrella,Zapisan u tebi 2008,"Kap po kap padala je kiša iznad nas
kao znak, kao da sam čuo tajni glas
i sve je bilo kao neki san, neki neobičan dan
kao da sam odabran
i sve se vidjelo u pogledu, sve je bilo deja-vue
k'o da bio sam već tu. REF.
Ispod mog kišobrana
kap po kap krala si mi srce toga dana
Ispod mog kisobrana
kap po kap da l' to bješe ljubav među nama
-
Ispod mog kišobrana
kap po kap krala si mi srce toga dana
Ispod mog kisobrana
kap po kap da l' to bješe ljubav, reci Ana. Kap po kap padala je kiša iznad nas
kao znak, kao da sam čuo tajni glas
i sve je bilo kao neki san, neki neobičan dan
kao da sam odabran
i sve se vidjelo u pogledu, sve je bilo deja-vue
k'o da bio sam već tu. ","Drop by drop it was raining above us
like a sign, like I heard a secret voice
and everything was like a dream, an unusual day
like I was chosen
and a look said everything, everything was a deja vu
like I have already been there. Under my umbrella
drop by drop you were stealing my heart that day
under my umbrella
drop by drop, was that a love between us?. Under my umbrella
drop by drop you were stealing my heart that day
under my umbrella
drop by drop, was that a love between us? Tell me Ana. Drop by drop it was raining above us
like a sign, like I heard a secret voice
and everything was like a dream, an unusual day
like I was chosen
and a look said everything, everything was a deja vu
like I have already been there",https://lyricstranslate.com/en/Ispod-mog-kisobrana-Under-My-Umbrella.html
vmjQPyJ5_1_29,Boris Novković,Boris Novković,Ispod starog mosta,221,"Dole kraj rijeke
davno svirao sam blues
sa tobom nikad
nisam znao sto je luz

Clapton i B.B. King
pokazali su put
al´ blues bez tebe
sad je uzalud
 
Nebo pink
oci k´o drago kamenje
nosila je osmijeh
kao znamenje

Ref. 2x
Proteklo je puno vode
ispod starog mosta
tebe u mom srcu, baby
nikad nije dosta

Prolaze mi duga ljeta
jeseni i zime
a ja samo zovem
zovem tvoje ime

Prsti su otvrdnuli
kroz te godine
al´ srce nema nacina
da otvrdne

I sto je bilo prije
blues il´ mozda bol
sreca i tuga uvijek
dijele isti stol

Ref. 4x","https://tekstovi.net/2,328,64507.html",,,,,,,
