Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet
r01Z81Es_1_10,Vinko Coce,Vinko Coce,Izlici mi dusu pismon,513,"Otkad nisan zapiva
pismu Dalmatinu
otkad nisan zaplaka
materi u krilu

Otkad nisan vidija
tvoje crne oci
otkad nisan pustija
glas u litnjoj noci
 
Ref.
Izlici mi dusu pismon
i obrisi suze s lica
izdali te nikad nismo
materina mi smo dica

Da iman srca dva
da bi obadva
da jos jednon stara klapa
na rivi zapiva

Da iman srca dva
da bi obadva
da jos jednon stara klapa
na rivi zapiva

Otkad nisan ubra ja
ruzu u djardinu
otkad nisan taknija
rukon mandolinu

Otkad nisan nosija
vestit od nedije
i prid oltar kleknija
da odrisin grije

Ref.","https://tekstovi.net/2,972,61921.html"
r01Z81Es_1_11,Vinko Coce,Vinko Coce,Jubav je ka i cvit,497,"Najlipse dane sve
s tobon san prosa
mladosti moje cvit
tebi san da

Evo me opet tu
tebi san dosa
prosa san cili svit
sve vidija
 
Samo more zna
di smo se tajno jubili
samo more zna
more i ti

Ref.
Jubav je ka i cvit
puno joj triba
'tija san viran bit'
al' nisan zna

Sta ce mi cili svit
kad tebe nima
ka zedan vode pit'
triban te ja

Tuka san more ja
i ono mene
sta mi je tribalo poc'
bija san lud

Sliku san nosija
voljene zene
svaka je nova noc
i kazna, i sud

Ref. 2x","https://tekstovi.net/2,972,61916.html"
r01Z81Es_1_12,Vinko Coce,Vinko Coce,Kada umren umotan u bilo,71391,"Pape i dida
bili su torcida
bila je boja
i sina moga

Uvik se znalo 
za rici znane
uvik se pivalo
Marjane, Marjane
 
U ruci mi lancun bili
 Hajduku da san zivot cili
pratite me ljudi mili
kad se dusa s tilom dili 

Ref.
Kada umren umotan u bilo
na Poljud odnesite mi tilo
zapivajte bili su bili
kad se dusa s tilon dili 

Kada umren umotan u bilo
 na Poljud odnesite mi tilo
nek vijori barjak 
na kojem pise
Hajduk zivi vjecno
Bog i niko vise 

More place ono suzu ima
misto glazbe nek torcida piva
Hajduce ponosan budi
tebe tvoje dite uvik ljubi 

 Ref.","https://tekstovi.net/2,972,30361.html"
r01Z81Es_1_13,Vinko Coce,Vinko Coce,Ljubav mog zivota (duet Alen Nizetic),45340,"Zauvik ces ostat ljubav mog zivota

Tamo di ja gledan, stari plac se vidi
storiji pod murvon novo vrime slidi
ne gubi se boja od jubavi moje
i onog sto oduvik znaci ime tvoje
 
Od rodjenja svoga hoda san uz tebe
otkad zraka disen, otkad znan za sebe
i cutin te svakin dilon moga tila
s Poljuda sad piva Dalmacija cila

Ref.
Zauvik ces ostat nebo iznad mene
ma na koju bandu zivot da mi krene
i kad bude lako, kad ti bude teze
sidra moje duse u tvom moru leze

Zauvik ces ostat nebo iznad mene
sa pituron bilon prosa si kroz vene
tu u mome srcu Hajduk je lipota
zauvik ces ostat ljubav mog zivota

Ref. 2x","https://tekstovi.net/2,972,32754.html"
r01Z81Es_1_14,Vinko Coce,Vinko Coce,"Mama, adio",615,"Mrvu srice i lipote
kapju jubavi
nije puno
al' bi opet sretni bili mi

Sveti dan je, zvona zvone
a ja moran poc'
tamo di me ceka samo
nevera i noc
 
Ref.
Mama, adio
da su suze biseri
mi bi bili bogati
ne bi svijeton lutali

Mama, adio
zbogon, vino crveno
zbogon, more duboko
zbogon, dome moj

Mama, adio 
svaku stopu puta tvog
neka cuva dobri Bog
mama, adio
mama, adio

Plakat' ce me moja draga
i moj bili zal
'misto mene nek' je jubi
blagi maestral

Plakat' ce me kamen bili
loza vinova
'ko ce zalit' zednu zemju
kada oden ja

Ref.

Mama, adio
mama, adio","https://tekstovi.net/2,972,61902.html"
r01Z81Es_1_15,Vinko Coce,Vinko Coce,Marela,497,"U jednoj staroj kuci od stina
u jednoj kuci od pisme i vina
pod jednin krovon od starih greda
ja san tebe, Marela, gleda

U jednoj staroj kuci od stina
u zemji ribe, i smokve, i vina
pod istin krovon zgojeni mi smo
Marela, suzo, i tugo, i pismo
 
Ref.
Nisan zna ja pravu ric
kako doc' ti, kako pric'
sve bih dao, Marela
kada bi me voljela

Tek sad iman hrabrosti
neka Bog mi oprosti
sta ce mi Dalmacija
ako te ne jubin ja

Puno je srce jubavi za te
cili je zivot mislilo na te
i dok ne skonca, nece stat' snivat'
tu, u Trogiru, tebi ce pivat'

Sad kad te vidin, sad bi te pita
je l' ovo cvice za tebe cvita
zasto jubav stvorili nismo
Marela, suzo, i tugo, i pismo

Ref.","https://tekstovi.net/2,972,62828.html"
r01Z81Es_1_16,Vinko Coce,Vinko Coce,"Mirno spavaj, ruzo moja",2627,"Ispo' zida Kamerlenga
cili Trogir ide spat'
a ja niman sna ni mira
jos cu jednon zapivat'

Priko mora, priko skala
priko bila kamena
tebe trazi, tebe jubi
pisma s mojih usana
 
Ref. 2x
Mirno spavaj, ruzo moja
mirno spavaj, cvite moj
blago oku, blago luni s neba
blago onon 'ko te lipu gleda 

Zadnji ribar s Drvenika
vec je veza brod za kraj
sto je meni tvoja slika
to je nebu zvizda sjaj

Ref. 2x","https://tekstovi.net/2,972,60241.html"
r01Z81Es_1_17,Vinko Coce,Vinko Coce,More li (feat. Klapa Trogir),1330,"More li
nan pomoci saka pepela
da se pospemo za sve grije

More li 
nan pomoci ova pokora
da se volimo ka i prije
 
Ref.
More li, more li
nezaliveno cvice opet cvitati
more li, more li
ovu ugaslu svicu ista uzgati

Reci, more li
nezaliveno cvice opet cvitati
ovu ugaslu svicu ista uzgati
nasu nesritnu jubav i´ko spasiti
reci, more li
reci, more li
reci, more li ikad vise

More li
razmrsiti grope skorene
koja lipa ric pomirenja

More li
otopiti duse ledene
koja topla ric providjenja

Ref.

Reci, more li
reci, more li ikad vise","https://tekstovi.net/2,972,61922.html"
r01Z81Es_1_18,Vinko Coce,Vinko Coce,More sinje,11952,"Nije mi zaj, solde san gubija 
nije mi zaj ca san posidija 
tu je moj dom ca ce mi Costa del Sol 
tebi san virova, tebe san volija 
tebi san darova sve 

Ref.
Tu je moje more sinje
sveti Duje, Peristil 
tu su moje mandoline 
i lungo mare, moj cili svit 
 
Tu san te ja prvi pojubija 
pod maslinom di kuca je kamena 
tu je moj dom ca ce mi Costa del Sol 
tebi san virova, tebe san volija 
tebi san darova sve 

Ref. 2x

I lungo mare, moj cili svit","https://tekstovi.net/2,972,19817.html"
r01Z81Es_1_19,Vinko Coce,Vinko Coce,Mornari,7081,"Moj je caca mornar bija
i moj dida stari
njihova su muska dica
bili svi mornari

Moren plovili od davnina
kruh sa sedam kora
nosili su iz tudjina
 
Ref.
Kad zapusu maestrali
strune tanke na gitari
najdrazu ti pismu sviraju

Kad zapusu maestali
zapivat ce svi mornari
onu staru pismu ljubavnu

Daleke su zemlje svitu
i sve luke velike
na te mislim lipi cvitu
pa ti nosim darove

Dani prolaze, pusta mora
mornaru je zivot 
kruh sa sedam kora

Ref.","https://tekstovi.net/2,972,25532.html"
r01Z81Es_1_20,Vinko Coce,Vinko Coce,Na puston skoju (feat. ivica Sikiric Ico),91,"Na puston skoju jos zidina viri
tu su nekad moji trsi bili
oko srca stvorila se stega
u toj kuci nikog vise nema

Misecina nocu obasjaje
sve do zore svitlost njemu daje
sve do zore njemu svitlost daje
 
Ref.
I samo vino tuguje
zbog nase loze uvele
i nima vise ruke te
da bi je obrale

Ma, ca san to ucinija
sve san zapustija
a dusu san svoju
i tilo, oduvik tu ostavija

Na puston skoju zivot prestaje
misecina uvik obasjaje
sve do zore svitlost njemu daje
sve do zore njemu svitlost daje

Ref.","https://tekstovi.net/2,972,65062.html"
r01Z81Es_1_21,Vinko Coce,Vinko Coce,Najdraze moje (feat. Zorica Kondza),1068,"Draze nego rajski dvori, nego jidra i vapori
draze bi mi bilo moja bajna vilo
s tebon sist' na kamen bili
vengo s drugon spat' na svili

Draze nego sunce sjajno, moj sokole, moja tajno
draze bi mi bilo za dusu i tilo
s tebon kucu pokrit' laton
vengo s drugin suvin zlaton
 
Ref.
Najdraze moje blago si ti
svo zlato svita i biseri
kad sklopin oci, vidin te ja
i usrid noci sunce mi sja

Draze nego rajski dvori nego jidra i vapori
draze bi mi bilo za dusu i tilo
s tebon sist' na kamen bili
vengo s drugon spat' na svili

Ref.","https://tekstovi.net/2,972,60951.html"
r01Z81Es_1_22,Vinko Coce,Vinko Coce,"Najlipsa si, zemljo moja",7816,"Isa' san na kraj svita
nosija me morski val
al' me uvik kuci vraca
jadranski maestral

Vidija san cuda svita
nosija me bili brod
al' me srce kuci vuce
di je mater, di je dom
 
Ref. 
Dalmaciju more ljubi
Zagorje je dusa tvoja 
Lika, Istra tvoje cvice
nalipsa si, zemljo moja

Dalmaciju more ljubi
Slavonijo, zlatna polja
ne dam ovaj kamen sivi
ovdi rastu dica tvoja
ne dam ovaj kamen sivi
najlipsa si, zemljo moja

Vidija sam cuda svita
nosija me bili brod
al' me srce uvik vuce 
di je mater, di je dom

Ref.","https://tekstovi.net/2,972,24432.html"
r01Z81Es_1_23,Vinko Coce,Vinko Coce,Nedija,4857,"Sto bi bio tuzan ja
zato sto je nedija
i sto mora nemaju
boju tvojih ociju
uvik onu najlipsu

Sto bi bila tuzna ti
to ca vise nismo mi
kao nekad zajedno
jer je tebi svejedno
ko te jutrom pojubi
 
Ref.
Andjeli su pismu zapivali
skriveni u maloj skuribandi
poljupce smo tamo duso krali
jedno drugom opet virovali

Otkada si otisla
nebo stalno sivo je
vise se i ne sican
kako nekad bilo je
ma sto bilo, bilo je

Ref. 2x","https://tekstovi.net/2,972,25525.html"
r01Z81Es_1_24,Vinko Coce,Vinko Coce,Nek' te sunce zlati,6439,"Nase lipe pisme volin ja
o kamenu i smriku s planina
velebitu, Biokovu sto se ponosno
disu tamo gore visoko

Najlipsemu moru pivan ja
tu di raste stara maslina
di se ribar s vitron bori cili zivot svoj
a na stini draga ceka ga
 
Ref.
Nek' te sunce zlati dalmacijo mati
ljubin samo tvoje uvale i skoje
nek' te sunce zlati dalmacijo mati
ljude sta te vole, dragom Bogu mole

Tvoje rijeke jos su odavna
kao sestre tekle, tekle moru svon
a na svakoj obali stoje gradovi
o davnina povist cuvali

Dalmacijo tija bi da znas
da bez tebe ne bi moga ja
a na mojim usnama tvoje ime je
zauvik u srcu nosim te

Ref.

Ref.","https://tekstovi.net/2,972,25527.html"
r01Z81Es_1_25,Vinko Coce,Vinko Coce,Neka zapiva moja Dalmacija,518,"Jube moja, nocas cu s gitaron
jube moja, pod tvoj prozor doc'
jube moja, pismon da ti kazen
lipo spavaj, ruzo, laku noc

Jube moja, bili brod kad krene
ti ne placi, pivaj k'o i ja
ova pisma nek' te siti mene
jube moja, ruzo mirisna
 
Ref.
Neka zapiva moja Dalmacija
sunce i more, i cvit u tvojoj kosi
neka poleti bila golubica
pozdrave moje odma' nek' ti nosi 

Jube moja, bili brod kad krene
ti ne placi, pivaj k'o i ja
ova pisma nek' te siti mene
jube moja, ruzo mirisna

Ref. 2x","https://tekstovi.net/2,972,61903.html"
r01Z81Es_1_26,Vinko Coce,Vinko Coce,Nista nije vazno (ka' i ti),6385,"Nista nije vazno ka' i ti
cistoga srca da i sveci zavide
grcan u bisu nasrid vitra studena
postin zbog grija koje san ucinija

Nista nije sveto ka' i ti
prasnjavu tugu da u sricu pritvaras
dajen ti poja sva od cvica procvala
na sufitu snova di se zivot rodija
 
Ref.
Sritna te zvizda, moja jube, cuvala
gospi na zavit ja sam dusu zareka
da san ti pismu svoje jubavi
uzmi, srico pa je zagrli
podaj mi bokun svoje jubavi
da je mrvu nocas zaspati

Nista nije lipo ka' i ti
ni zlatna zora di se vitar umiva
nocas san roni na dnu srca slomljena
po zadnji cvit sto se ni utopija

Ref.

Ref.","https://tekstovi.net/2,972,25534.html"
r01Z81Es_1_27,Vinko Coce,Vinko Coce,Pjesmom te ljubim,534,"Nevjerna ljubavi
utjeho jedina moja
radosti nase i snove
jos cuvam za nas

Pozelim cesto, kad slomljen
bjezm od ljudi
u tvome narucju toplom
da nadjem spas
 
Kada si otisla
vjetar je ime ti zvao
olujno more je vracalo
sjecanja sva

Sve snove nase, sad znam
taj drugi je krao
on te sad ljubi
a sto o tebi zna

Ref.
Samo s tobom ja sam znao
sto je ljubav
samo s tobom ja sam znao
sto je grijeh

Ti si slutnja
ti si ceznja od svih veca
ti si suza
i san, i smijeh

Tebi pjevam pjesmu strasnu
znam da gubim
samo nocas 
pjesmom te ljubim

Kada si otisla
vjetar je ime ti zvao
olujno more je vracalo 
sjecanja sva

Ref.","https://tekstovi.net/2,972,61917.html"
r01Z81Es_1_28,Vinko Coce,Vinko Coce,Plovila mala barka (feat. Marina Tomasevic i Klapa Lanterna),458,"Mati me moja za tebe pitala
rekla joj, jube, da san obecala
svoje lancune cuvati za tebe
za cili vik, moja ces bit'

Brojin ti dane, kada cu tebi doc'
pit cemo vina, pivati cilu noc
pozvat cu mandoline pod prozore
i jubit' te, jubit' do zore
 
Ref.
Plovila moren, plovila mala barka
i moje pismo tebi nosila
u njemu pise, jubav je moja zarka
i valove je sve, oluje, bure sve
i nevere je sve prebrodila

Ja cu ti doci sa pismon galeba
cekan te tu na obali Jadrana
odvest cu tebe, lipoto, prid oltar
i srce dat cu ti na dar

Ref. 2x","https://tekstovi.net/2,972,62831.html"
r01Z81Es_1_29,Vinko Coce,Vinko Coce,Ribara starog kci,896,"Po cijelom kraju
na sto milja
ljepote takve ni
kao sto bjese lijepa Janja
ribara starog kci

Iz grada ribu lovit' dos'o
gospodin lijep i mlad
poljubio je, ostavio
ah, Janjo sto ces sad

Ribar tesko mrezu vuce
al' u njoj ribe ni
u mrezi lijepa mrtva lezi
ribara starog kci","https://tekstovi.net/2,972,61576.html"
r01Z81Es_1_30,Vinko Coce,Vinko Coce,Ribari,140846,"Prije jutra ribari se bude
more zna njih, more zna te ljude

Prije jutra u zoru
s galebima na moru
na postama sunce cekaju
 
Svako jutro parangale dizu
vizitaju i vrsu i mrizu

A galebi cekaju
da i njima ca daju
u ribare oni viruju

Noc je mirna, vali spavaju
pod svitlom se ribe skupljaju

Spurtilon i ostima
dobit' ce po kostima
kad se smire, kad se pridaju

U dubini mrize parangali
na pucini bile se sinjali

Tiho kraju veslaju
malu barku guraju
a ribara ruke izdaju

Prije jutra umoran
ribar ceka novi dan

Dok svi ljudi spavaju
galebi se karaju","https://tekstovi.net/2,972,12474.html"
r01Z81Es_1_31,Vinko Coce,Vinko Coce,Serenada do sunca (feat. Matko Jelavic),191,"Ljubav 
nek´ se ruke cijelog svijeta spoje
ljubav
Love or Liebe, el amor, l´ amore
suza neka nema, a nek´ pjesma leti

Ref.
Serenada do sunca
neka ublazi bol
serenada od zelja
za kruh i miran san
i topli dom

Ljubav
za sve majke, koje broje sate
ljubav
andjelima malim, koji pate
sanjam 
sretne ljude, da se s pjesmom bude

Ref.

Nek´ svijetom bijelim
ljubav putuje i serenada","https://tekstovi.net/2,972,64619.html"
r01Z81Es_1_32,Vinko Coce,Vinko Coce,Sicas li se lungo mare,5916,"Sicas li se di je lungo mare
sicas li se di su pisme stare
sicas li se di je bella fiume
tu di si se zajubila u me

Ref.
Jedna ruza cvate samo za te
druga vene u srid mene
 
Vilo moja, kada podjes spati
ja cu nasu pismu zakantati
pismu koju na nasemu moru
dragi dragoj piva na prozoru

Sicas li se di je zvizda mora
i Marija, kraljica vapora
sicas li se di je vrime stalo
one noci kad se ljubovalo

Ref. 2x","https://tekstovi.net/2,972,42167.html"
r01Z81Es_1_33,Vinko Coce,Vinko Coce,Srce ti je stina,9620,"Cili svit se na me srusija
kada san se s tobon rasta ja
ka' i svica se ugasila
jedna ljubav davno zaceta

Zar san te izgubija
drugome si otisla
 
Ref.
Srce ti je stina, dusa kamena
sve si srusila
samo pisma od te jubavi
meni ostala

Ti si stina, dusa kamena
sve si srusila
tuzna pisma od te jubavi
meni ostala

Di su sada one godine
kada su nas zore cekale
stare slike sve pozutile
ostalo je samo sjecanje

Zar san te izgubija
drugome si otisla

Ref.

Ref.","https://tekstovi.net/2,972,25530.html"
r01Z81Es_1_34,Vinko Coce,Vinko Coce,Sto mandolina (feat. Zorica Kondza),572,"Na nebu mjesec sja
u barci ti i ja
tvoje su oci
zvijezde u noci
moj andjele

U srcu mom si ti
jedina ljubavi
ruze bi cvale
kada bi znale za nas
 
Ref.
Za nas nocas nek' svira
svira sto mandolina
tebi prilipi cvite
procvao srid djardina

Daj mi najsladje usne
ciloga svita
zelja si srca mog
zelja jedina
sve dok sunce sja
sve dok zivim ja

S tobom cu poci ja
ruku mi svoju daj
vodi me tamo 
gdje ljubav ne prestaje nikada

Ref.","https://tekstovi.net/2,972,60952.html"
r01Z81Es_1_35,Vinko Coce,Vinko Coce,"Svaka ti vridi, stari moj",455,"Svaka ti vridi, stari moj
svaka ti vridi, stari moj

Svaka ti vridi, stari moj
nisan slusa kad si zbori
al' pamtin rici, stari moj
judi su ka' vapori
 
Palin svicu cista srca
dusa bolna sada grca
dok te jubi bila stina
budi cuvar svoga sina

Ref.
Svaka ti vridi, stari moj
u smiraj ponovo cu doc'
spustit' brime kraj tvog tila
nek' nas jubi ista stina

Svaka ti vridi, stari moj
zivot ti malo lipa da
kad bi piva, nestali bi trudi
nikad ne umiru dobri judi

Ref.

Svaka ti vridi, stari moj
svaka ti vridi, stari moj","https://tekstovi.net/2,972,62829.html"
r01Z81Es_1_36,Vinko Coce,Vinko Coce,Sve ti dajen za  lipotu,425,"Sa obraza tvojih lito
u 'ladnu se zimu lije
a usne ti, trisnje zrile
ni'ko jos pojubi nije

Hodila si uvik vanka
zakljucana u lipotu
mene gledat' nisi 'tila
sivala si drugon dotu
 
Ref.
Sve ti dajen za lipotu
zadnje rici u zivotu
noc je 'ladna, a sve pise
pisme ca ih mladost pise

Daj mi ruku, cutin bure
skupa nek' nan sude ure
a kad prodje vrime zlata
ti zatvori o' zivota vrata

Privarija ti je srce
i sa broda zenjen dosa
gazilo te posli vrime
i starila srica losa

Ref.","https://tekstovi.net/2,972,61918.html"
r01Z81Es_1_37,Vinko Coce,Vinko Coce,Sveti Ivane o' moga Trogira (feat. Klapa Trogir),1895,"Sveti Ivane o' moga Trogira
Sveti Ivane o' moga Trogira

Sveti Ivane o' moga Trogira
promini mi lik 'voga mladica

Ma, koj' ne pusi dim, ni spanjulete
koj' ne pusi dim, ni spanjulete 
 
Koj' ne pusi dim, ni spanjulete
koj' ne igra karte, Sija - Sete

Ma, koj' ne pije ni botilju vina 
koj' ne pije ni botilju vina

Koj' ne pije ni botilju vina
koj' ne ide pokraj put kazina

Ako mi ga tod ga ne prominis
ako mi ga tod ga ne prominis

Ako mi ga tod ga ne prominis
u crikvu me vise neces vid´ti","https://tekstovi.net/2,972,60983.html"
r01Z81Es_1_38,Vinko Coce,Vinko Coce,U danima sretnin (feat. Torcida Brac ),219,"(Hajduk ja volin)

Vezali me uz taj kamen
ka´ da je od suhog zlata
iako su drugdje bila
otvorena sirom vrata
 
Bacili su jednon sidro 
neki meni slicni judi
tako su me za sav zivot
vezali na ovoj grudi

Ref.
U danima sretnin
u danima grubin
ja ne mogu drugo 
nego da ga volin

Jer, Hajduk je ono
sta me cini sretnin
ja ne mogu drugo
nego da ga volin

Bacili su jednon sidro
davno prije mog rodjenja
al´ imali su srce
koje ne zna da se mijenja

Nekad more puno bure
nekad galebova jata
pa san vezan uz taj kamen
ka´ da je od suhog zlata

Ref. 2x","https://tekstovi.net/2,972,64490.html"
r01Z81Es_1_39,Vinko Coce,Vinko Coce,Vilo moja,63893,"Skoro saki put
kad se mi pogledamo
ti i ne odzdravis
k'o da se ne poznamo

A da mi te sebi zvat
kad ces zaspat
prvo sna da ti recen
da volin te jos
 
Ref.
Vilo moja
ti si moj san, ti si moj san
a lagje bilo bi da si tuja mi
da te ne poznan, da te ne znan

Ref. 2x

Vilo moja, vilo moja","https://tekstovi.net/2,972,42149.html"
