Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate
zT3Xu5sD_1_0,Mišo Kovač,Mate Mišo Kovač,A kad se tebi opet vratim,586,"Daleko, od mene
daleko si, dome moj
o, draga, daleko
daleko je zivot moj

Ti ne znas da placem
da placem zbog tebe ja
ti ne znas da mislim
da mislim na tebe ja
 
Ref.2x 
A kad se tebi opet vratim
ja bit cu samo, samo tvoj
proci ce ovi pusti dani
uz tebe bit ce zivot moj

Jos malo tih dana
jos malo, dugo to traje
jos malo tih noci
bez tebe ne zelim dalje

U svakom si danu
i noci zivota mog
u svakom se trenu
ja sjecam tog lika tvog

Ref. 2x

Uz tebe bit ce zivot moj","https://tekstovi.net/2,692,63166.html",,,,,,,
zT3Xu5sD_1_1,Mišo Kovač,Mate Mišo Kovač,Adios amor,1272,"Jednom ces shvatiti
da smo se voljeli
snove o ljubavi
mozda si sad izgubila ti

Jednom ces pitati
da l' ce se vratiti
svi dani radosti
koje smo sad izgubili mi
 
Ref. 3x
Idi, ne zali me
mahni rukom, zaboravi sve
ne okreci se, manja je bol
adio, adios, adios amor

Nema sretne ljubavi
to smo znali mi
ako jednom sretnem te
nemoj prici, ne

Ref. 3x","https://tekstovi.net/2,692,60164.html",,,,,,,https://lyricstranslate.com/en/english-children-songs-lyrics.html
zT3Xu5sD_1_2,Mišo Kovač,Mate Mišo Kovač,Ako me ostavis,113769,"Samo jednom ljubav pokuca na vrata
da te rani ceznjom i gorcinom
da te vodi k'o pticu bez jata
da te tjesi vinom

Samo jednom ljubav pokuca na vrata
da ti pruzi snove i ljepotu
da ti stavi okove od zlata
jednom u zivotu
 
Ref.
Ako me ostavis, kad pozelis kraj
i nebo ce plakati, izgubit' ce sjaj
ako me ostavis, ne rusi grubo sve
pusti da vjerujem da voljela si me

Ref.","https://tekstovi.net/2,692,18412.html","Dorde Novkovic, Zeljko Pavicic, Trio Gust",Ako me ostaviš,If you leave me,,"Samo jednom ljubav pokuca na vrata,
1
Da te rani čežnjom i gorčinom,
Da te vodi ko' pticu bez jata,
Da te tješi vinom.. Samo jednom ljubav pokuca na vrata,
Da ti pruži snove i ljepotu,
Da ti stavi okove od zlata,
Jednom u životu.... Ako me ostaviš, kad poželiš kraj,
I nebo će plakati, izgubit će sjaj.
Ako me ostaviš, ne ruši drugo sve,
Pusti da vjerujem da voljela si me.. Samo jednom ljubav pokuca na vrata,
Da ti pruži snove i ljepotu,
Da ti stavi okove od zlata,
Jednom u životu.... Ako me ostaviš, kad poželiš kraj,
I nebo će plakati, izgubit će sjaj,
Ako me ostaviš, ne ruši drugo sve,
Pusti da vjerujem da voljela si me.","Only once in life, love knocks at your door
to torture you with longing and hurting
to lead you astray, like a bird without its flock
to comfort you with wine.. Only once life love knocks at your door
to offer you dreams and beauty
to give you golden handcuffs
once in life. If you leave me, when you start longing for the end
Even the skies will cry, they'll lose their shine
If you leave me, don't tear down everything
Leave me with to believe, that you once loved me. Only once life love knocks on your door
to offer you dreams and beauty
to give you golden handcuffs
once in life. If you leave me, when you start longing for the end
Even the skies will cry, they'll lose their shine
If you leave me, don't tear down everything
Leave me with the belief, that you once loved me",https://lyricstranslate.com/en/ako-me-ostavis-if-you-leave-me.html-0
zT3Xu5sD_1_3,Mišo Kovač,Mate Mišo Kovač,Ako sam ikad ljubav dao,5896,"Ako sam ikad ljubav dao
s dusom sam ti osmijeh krao
od tvog tvrdog, kamenog ti srca
kod ljudi sam suze sakriti znao

Ako te ikad u snu budi
topla ruka il' jecaj gitare
to je tvoja prokleta oluja
sto u mojim venama
jos uvijek traje
 
Ref.
Ako sada odes
ne vracaj se vise
stavi drugom ruke oko vrata

Al' sjetit' ces se
tada, moja mila
da si samo sa mnom sretna bila

Ref.","https://tekstovi.net/2,692,43211.html",,,,,,,
zT3Xu5sD_1_4,Mišo Kovač,Mate Mišo Kovač,"Ako tvoja dusa, moju pjesmu slusa",7872,"Put me vodi tebi iz daleka
placu zvona, ja ih cujem jasno
slutim vise nitko me ne ceka
oprosti mi, stigao sam kasno

Ref.
Ako tvoja dusa, moju pjesmu slusa
negdje iza zvijezda dok joj palim svijecu
ako tvoja dusa, moju pjesmu slusa
negdje iza zvijezda dok joj palim svijecu
neka zna da te nikad, zaboravit necu
 
Uzalud je samo tebe zvati
nema nikog da mi dusu grije
ko ce meni mjesto sunca sjati
zasto nebo pricekalo nije

Ref.","https://tekstovi.net/2,692,43173.html",,,,,,,
zT3Xu5sD_1_5,Mišo Kovač,Mate Mišo Kovač,Bez rastanka suza nema,1082,"Ostavljam te opet samu
odlazim u noc i tamu
pozdravi me tvoji prate
gdje su zore da se vrate 

Ref.
Bez rastanka suza nema
ja ih skrivam, one teku
isplaci se, srce moje
pusti suze neka teku  
 
Bez rastanka suza nema
ja ih skrivam, oci bole
isplaci se, srce moje
za sve one sto se vole 

Ostavljam te u toj noci
tko zna kad cu natrag doci
zagrljaji tvoji zovu
kako svladat' tugu ovu  

Ref.","https://tekstovi.net/2,692,60166.html",,,,,,,
zT3Xu5sD_1_6,Mišo Kovač,Mate Mišo Kovač,Bijela ladja,382,"Evo ti pjesmo vracam
sve sto si meni dala
premda je tesko, shvacam
ljubav je prestala

Ref.
Bijela me nosi ladja
u dalek tudji svijet
ostavljam tebe, draga
zivota moga cvijet
 
Uzalud dan se radja
kad meni neces sjat´
jedino sunce iz oka tvoga
srecu mi moze dat´

Na svijetu srece nema
ruke mi pruzas, tugo
kisa se tvoja sprema
na cvijece uvelo

Ref. 2x","https://tekstovi.net/2,692,63130.html",,,,,,,
zT3Xu5sD_1_7,Mišo Kovač,Mate Mišo Kovač,Bili ! Bili !,366,"Ref. 2x
Bili! Bili!

Tu, ispod murve stare
dom mu je prvi bio
kraj nje je svoje slavno 
ime on dobio
 
Hajduk je ponos grada
uz Palace i Marjan, hej
gdje Hajduk s loptom vlada
za Split znade cijeli svijet

Tradiciju i slavu nosi
svog sunca i mora znak
po bijeloj, plavoj njegovoj boji
Hajduka pozna sva´k

Ref. 2x

Visoko nosi ime
to mladost mu je dala
i vjerna svome Gradu
zauvijek ostala

Ref. 2x","https://tekstovi.net/2,692,63167.html",,,,,,,
zT3Xu5sD_1_8,Mišo Kovač,Mate Mišo Kovač,Bit' cu daleko,312,"Netko ljubi usne tvoje
netko mrsi kose tvoje
netko znaci tebi sve
dok ja patim, smijes se

Ref. 2x
Al' dan ce doci taj
kad gorko plakat' ti ces, znaj
kad volit' ces me ti
daleko bit' cu, ljubavi
 
Ti si znala da bi vrijeme
lakse proslo ti uz mene
mada, nisam samo tvoj
zar je uvijek vazno to

Ref. 2x","https://tekstovi.net/2,692,64033.html",,,,,,,
zT3Xu5sD_1_9,Mišo Kovač,Mate Mišo Kovač,Budi covjek dobre volje,10153,"Svi smo mali ispod zvijezda
u pustinji zrna pijeska
sve nas nosi ista rijeka
i sudbina ista ceka

Zato svakom ruku pruzi
nikad nikog ne rastuzi
brzo prodju nam zivoti
nek' te pamte po dobroti
 
Ref.
Budi covjek dobre volje
zeli svakom sve najbolje
nek' ti srce mjera bude
za sve ljude, za sve ljude

Svima nama ljubav treba
treba kao milost s neba
budi covjek dobre volje
zeli svakom sve najbolje

Ref.","https://tekstovi.net/2,692,43212.html",,,,,,,
zT3Xu5sD_1_10,Mišo Kovač,Mate Mišo Kovač,Cemu da zivim,23161,"Dan, samo jedan dan
samo taj je dan dijelio nas
taj dan, jedan kobni dan
u trenutku svemu je bilo kraj

A dom, prazan moj je dom
kao stranac sam tu zivim ja
moj svijet, tuzan moj je svijet
pusto sve je tu i zivot moj
 
Ref.
Cemu da zivim
kad tebe nema vise tu
i gdje da nadjem mir
kad sve si meni bila ti

Sam kada lutam ja
kada trazim mir vidim tvoj lik
i tada milujem ti kosu
trazim tvoju ruku, al' sve je san

Ref.","https://tekstovi.net/2,692,9018.html",,,,,,,
zT3Xu5sD_1_11,Mišo Kovač,Mate Mišo Kovač,Cuvajte mi pismu,234,"Otkad znan za sebe pisma mi je bila
nevista i mater moja dobra vila
licila mi dusu punu bolnih friza
s njon je bilo lakse durat´ ispo´ kriza

Ono sta san ´tija sve san pismon reka´
bila mi je blago drugo nisan steka´
dala mi je snagu otkrila lipotu
vracala me uvik svitlu i zivotu
 
Ref.
Kad mi jednon dusa medju zvizde krene
nemojte mi pismu ostavit´ da vene
cuvajte je, judi vama san je piva´
zivija san tugu, a o srici sniva´

Kad mi jednon dusa medju zvizde krene
cuvajte mi pismu pivajte za mene
nek´ je cuje more obala i skoji 
cuvajte mi pismu prijateji moji

Sad je zivot prosa´, prosla su sva lita
je li moglo boje sad, na kraju, pitan
nije moglo boje srce odgovara
jos je samo pisma jubav moja stara

Ref.

Nek´ je cuje more obala i skoji
cuvajte mi pismu prijateji moji
cuvajte mi pismu prijateji moji","https://tekstovi.net/2,692,64419.html",,,,,,,
zT3Xu5sD_1_12,Mišo Kovač,Mate Mišo Kovač,Da je duzi moj dan,3694,"Da je duzi moj dan, moj dan

O, toliko tog da se ucini jos 
da se prozivi jos
znam, toliko tog
da je duzi moj dan, moj dan
 
Znam, toliko tog nisam pruzio jos
nisam shvatio sam
a znao bih to
da je duzi moj dan, moj dan

Jer od kad tebe znam
moj dan smo samo mi
svaki tren ispunjas ti, odnosis ti
da li itko sad cuje taj glas
sto moli za nas

O toliko tog nisam dao ti jos
nisam rekao, znam
dao bih sve
da je duzi moj dan, moj dan","https://tekstovi.net/2,692,47405.html",,,,,,,
zT3Xu5sD_1_13,Mišo Kovač,Mate Mišo Kovač,Da li je to ljubav prava,748,"Dao sam ti svoju mladost
sto ce kao sjena proci
dao sam ti cvijet iz bajke 
zrelu granu sto se njise
ali tebi nije dosta
ti bi htjela uvijek vise
 
Dao sam ti svoje ruke
sto su dugo bile same
dao sam ti svoja sunca
dao sam ti svoje kise
ali tebi nije dosta
ti bi htjela uvijek vise

Ref. 2x 

Ti se smijes tom djecaku
koji jos u meni spava
da li je to ljubav prava
da li je to ljubav prava

Dao sam ti svoje snove
ponavljao tvoje ime
dao sam ti kap sa dlana
gdje nam se sudbina pise
ali tebi nije dosta
ti bi htjela jos vise

Ref. 2x","https://tekstovi.net/2,692,62438.html",,,,,,,
zT3Xu5sD_1_14,Mišo Kovač,Mate Mišo Kovač,Da se dvaput vrate,4280,"Ref.
Da se dvaput vrate minute i sati
da jos jedan zivot pokloni mi mati
cini mi se, premalo bi bilo
jos bi se s vama pjevalo i pilo

Dobra vecer, prijatelji moji
dobra vecer, dobro dosli
puno vas je, al' tko vise broji
sve ono sto zajedno smo prosli
 
Dobra vecer, prijatelji moji
koliko smo docekali zora
puno ih je, al' tko vise broji
koliko smo preplivali mora

Ref. 2x","https://tekstovi.net/2,692,52923.html",,,,,,,
zT3Xu5sD_1_15,Mišo Kovač,Mate Mišo Kovač,Dalmacija u mom oku,75101,"Pitaju me zasto pjevam 
o tom moru, buri, jugu
govore mi kako sanjam 
obecanu zemlju drugu

Govore mi da se trgnem 
dok je vrijeme, dok se moze
k'o da mogu isprat kise 
onu davnu sol sa koze
 
Ref.
Vidim jata onih istih ptica
istu zvijezdu previsoku
opet zivi stotinama lica
Dalmacija u mom oku

Znam da nije bila samo moja
mozda sam u snu duboku
ali zivi stotinama boja
Dalmacija u mom oku

Govore mi cemu price
ljudi drugi zivot zive
odvezane sve su barke
i brodovi s' tvoje rive

Ali negdje zvona zvone
i skidaju ljudi kape
i dok djecji plac se cuje
sastaju se nove klape

Ref.","https://tekstovi.net/2,692,18413.html",,Dalmacija u mom oku,Dalmacija in my eye,,"Pitaju me zašto pjevam
1
o tom moru, buri, jugu
govore mi kako sanjam
obećanu zemlju drugu. Govore mi da se trgnem
dok je vrijeme, dok se može
k'o da mogu isprat kiše
onu davnu sol sa kože. Ref.
Vidim jata onih istih ptica
istu zvijezdu previsoku
opet živi stotinama lica
Dalmacija u mom oku. Znam da nije bila samo moja
možda sam u snu duboku
ali živi stotinama boja
Dalmacija u mom oku. Govore mi čemu priče
ljudi drugi život žive
odvezane sve su barke
i brodovi s' tvoje rive. Ali negdje zvona zvone
i skidaju ljudi kape
i dok dječji plač se čuje
sastaju se nove klape","They ask me why I sing
about that sea, bura and jugo winds
they tell me that I dream
of this other promised land. They tell me to let it go
now that there is still time, now that it's still possible
as if I could wash away the rains
that old salt from my skin. I see flocks of those same birds
the same highest star
again I see hundreds of the same faces
Dalmacija is in my eye. I know she was not just mine
maybe I'm stuck in a deep dream
but she lives in thousands of colors
Dalmacija in my eye. The ask me why the stories
other people are living their lives
all the barges are untied
and all the boats from your waterfront. But somewhere churchbells are ringing
and people are taking of their hats
and while you can hear the chilidren's cries
new folk groups are being formed. REFR.",https://lyricstranslate.com/en/dalmacija-u-mom-oku-dalmacija-my-eye.html
zT3Xu5sD_1_16,Mišo Kovač,Mate Mišo Kovač,Dalmaciju disen misto zraka,400,"Tu di krila galebovi sire
di se s nebon sastavilo more
stare none priko skura vire
cvate moja smokva tvrde kore

Ne mirujen, kada cujen price
sve je teze, nije isto vise
kraj komina prva slova srice
malo dite, Dalmaciju dise
 
Di san korak napravija prvi
jos me vuce ista zeja jaka
samo more tece mi u krvi
Dalmaciju disen ´misto zraka

Di san oca sahranija svoga
neka mu je vjecna zemja laka
da se doma vratin, molin Boga
Dalmaciju disen ´misto zraka

Tu di mirno pohode na misu
di su kuce gradjene u znoju
di ric judi pogazili nisu
ja jos pamtin prvu jubav svoju

Znan da zemja propala mi nije
sve dok ima u ocima sjaja
dok se zivi s guston, ka´ i prije
Dalmacija nece imat´ kraja

Suzon majke di se kamen mrvi
di je tako cista dusa svaka
samo more tece mi u krvi
Dalmaciju disen ´misto zraka

Di se nocu okupe na rivi
mlada srca kucajuc´ iz mraka
tu di se, uz kruh i vino, zivi 
Dalmaciju disen ´misto zraka","https://tekstovi.net/2,692,63131.html",,,,,,,
zT3Xu5sD_1_17,Mišo Kovač,Mate Mišo Kovač,Dalmatinac,13462,"Dalmatinac nosi lancic oko vrata
nosi more u svom oku
Dalmatinac nosi lancic oko vrata
tajnu lijepu i duboku

On je sanjar, on je ptica
bijela ptica, lutalica
ali sve to srcem placa
on se uvijek domu vraca
 
Ref.
Dalmatinac pamti ljubav staru
sanja barku, rivu i gitaru
Dalmatinac cuva nocu, danju
svoju pjesmu, maslinovu granu
maslinovu granu

Dalmatinac nosi lancic oko vrata
nosi sunce na svom dlanu
Dalmatinac nosi lancic oko vrata
bol i radost, suzu slanu

Ref. 2x","https://tekstovi.net/2,692,43586.html","D. Mandic, D. Novković, Z. Sabol",Dalmatinac,A Dalmatian,,"Dalmatinac nosi lančić oko vrata
1
Nosi more u svom oku
Dalmatinac nosi lančić oko vrata
Tajnu lijepu i duboku. On je sanjar, on je ptica
Bijela ptica, lutalica
Ali sve to srcem plaća
On se uvijek domu vraća.. Dalmatinac pamti ljubav staru
Sanja barku, rivu i gitaru
Dalmatinac čuva noću, danju
Svoju pjesmu, maslinovu granu. Dalmatinac nosi lančić oko vrata
Nosi sunce na svom dlanu
Dalmatinac nosi lančić oko vrata
Bol i radost suzu slanu","A Dalmatian wears a chain around his neck
He carries sea in his eye
A Dalmatian wears a chain around his neck
A beutiful and deep secret. He's a dreamer, he's a bird
White bird, a wanderer
But he pays all that with his heart
He always returns to his home. A Dalmatian remembers old love
He dreams about a boat, seafront and a guitar
A Dalmatian guards nightly and daily
His song, his olive branch. A Dalmatian wears a chain around his neck
He carries sun on his palm
A Dalmatian wears a chain around his neck
Pain and joy, a salty tear",https://lyricstranslate.com/en/dalmatinac-dalmatian.html
zT3Xu5sD_1_18,Mišo Kovač,Mate Mišo Kovač,Dalmatinska,392,"Kako suton vise pada
cutin jace miris bora
cujen zvona moga grada 
sanjan kucu pored mora 

Vratit cu se rodnon Gradu
dobra vecer, uzorita
zapivati mu baladu
da mi dusa bude sita
 
Ref.
Kad ugasin zadnju svicu
oden nebu previsoku
zivija san i umrit cu
s Dalmacijon u mom oku

A kad sutra svetoj Ani
prijatelji me odnesu
to je zivot reka´ stani
necu minjati adresu

Napisa´ san pismo cali
vec je proslo tol´ko dana
njega nema, mati fali
maslina je neobrana

Ref. 2x","https://tekstovi.net/2,692,63126.html",,,,,,,
zT3Xu5sD_1_19,Mišo Kovač,Mate Mišo Kovač,Dalmatinske lipe oci,12679,"Kud' god podjem one mene prate
moju dusu samo one shvate

Pa me bude u po noci
jedva cekam kad ce doci
dalmatinske lipe oci
(2x)
 
Ref.
Dalmatinske lipe oci
zaboravit' necu moci
jer u njima meni sja 
poput sjajnog bisera
zlatno sunce Jadrana

Dalmatinske lipe oci 
zaboravit' necu moci
jer su meni bile sve
moje tihe molitve
sve sto mi je najdraze
i sto volim najvise

Kud' god krenen one su kraj mene
svud' me prate vjerno poput sjene

Iz njih njeznost mi se toci
ta me ljubav nece proci
dalmatinske lipe oci
(2x)

Ref.","https://tekstovi.net/2,692,25282.html",,,,,,,
zT3Xu5sD_1_20,Mišo Kovač,Mate Mišo Kovač,"Dobra ti vecer, mati moja",14527,"Dobra ti vecer, mati moja 
vec me zovu dica
ka moju dusu i njih grije
ljubav s tvoga lica

Kad sve bi stalo u dvi rici
kad tuce prva nocna ura
u mojoj sobi ka u prici
zasumi more, skripje skura
 
I tad te cujem kako kazes
da mora jednom poc' na bolje
a zivot uvik isto vaze
beskrajno more, skrto poje

Ref.
Dobra ti vecer, mati moja
sta ti mogu reci
dobra ti vecer, mirno spavaj
i ja idem leci

Dobra ti vecer, mati moja
vec me zovu dica
ka moju dusu i njih grije
ljubav s tvoga lica

I sad te vidim, punu snage
di sama stojis isprid dvora
dok zivot nosi nase drage
ti si ka stina nasrid mora","https://tekstovi.net/2,692,18646.html",,"Dobra ti vecer, mati moja","Good night, my mum",The Platinum Collection,"Dobra ti večer, mati moja
već me zovu dica
ka moju dušu i njih grije
ljubav s tvoga lica. Kad sve bi stalo u dvi riči
kad tuce prva noćna ura
u mojoj sobi ka u priči
zašumi more, škripje škura. I tad te čujem kako kažeš
da mora jednom poć' na bolje
a život uvik isto važe
beskrajno more, škrto poje. Refren
Dobra ti večer, mati moja
šta ti mogu reći
dobra ti večer, mirno spavaj
i ja idem leći. Dobra ti večer, mati moja
već me zovu dica
ka moju dušu i njih grije
ljubav s tvoga lica. I sad te vidim, punu snage
di sama stojiš isprid dvora
dok život nosi naše drage
ti si ka stina nasrid mora","Good night, my mum
children are already calling me
like my soul, they are too warmed
by the love from your face. If everything would fit into two words
when 1 o'clock ticks
in my room like in some kind of story
sea makes sound, shutters creak. And when I hear you saying
that one day it has to be better
and life always says the same
infinite sea, poor field. Good night, my mum
What is there to say
good night, sleep tight
I am, too, going to sleep. Good night, my mum
children are already calling me
like my soul, they are too warmed
by the love from your face. And now I see you, full of strength
alone in garden
while life takes our loved ones
you are like a rock in the middle of the sea",https://lyricstranslate.com/en/dobra-ti-vecer-mati-moja-good-night-my-mum.html
zT3Xu5sD_1_21,Mišo Kovač,Mate Mišo Kovač,Drugi joj rasplice kosu,87225,"Bila je njezna k'o san, k'o cvijet kraj puta
bila je najljepsi dan i ruza zuta
al' brzo su nestali svi ti dani srece
nikada vise, ja znam, vratit' se nece

Ref. 2x
Drugi joj rasplice kosu
a ja je volim
kako cu zivjeti sam 
kad dusa boli
 
Drugi je ubra' k'o cvijet
od mene uze
ne zna za tugu i bol 
i moje suze

Bila je proljetni dah i trava meka
bila je k'o sunca trag i plava rijeka
al' brzo su nestali svi ti dani srece
nikada vise, ja znam, vratit' se nece

Ref. 2x","https://tekstovi.net/2,692,8572.html",,Drugi joj raspliće kosu,Someone Else Untangles Her Hair,,"Bila je njezna k'o san, k'o cvijet kraj puta
bila je najljepsi dan i ruza zuta
al' brzo su nestali svi ti dani srece
nikada vise, ja znam, vratit' se nece. Ref. 2x
Drugi joj rasplice kosu
a ja je volim
kako cu zivjeti sam
kad dusa boli. Drugi je ubra' k'o cvijet
od mene uze
ne zna za tugu i bol
i moje suze. Bila je proljetni dah i trava meka
bila je k'o sunca trag i plava rijeka
al' brzo su nestali svi ti dani srece
nikada vise, ja znam, vratit' se nece. Ref. 2x","She was as gentle as a dream, like a flower by the road,
She was the most beautiful day and a yellow rose,
But those days of happiness quickly disappeared
Never more, I know, they won't come around.. (Chorus x2)
Someone else untangles her hair
And I love her
How am I to live alone
When my soul hurts?. Someone else picked her like a flower
Took her away from me
He doesn't know of sorrow and pain
And my tears. She was a spring-like breath and soft grass
She was like a trail of sun and a blue river
But those days of happiness quickly disappeared
Never more, I know, they won't come around.. (Chorus x2)",https://lyricstranslate.com/en/drugi-joj-raspli%C4%87e-kosu-another-one-untangles-her-hair.html
zT3Xu5sD_1_22,Mišo Kovač,Mate Mišo Kovač,Dusu sam dao,5276,"Bio sam sretan k'o malo tko
imao svijet na dlanu
volio sam i voljen bio
kao u romanu

Dok sudbina nije rekla svoje
dok nije rekla ""dosta""
u jednom trenutku od mog
zivota pepeo samo osta'
 
Ref. 2x
A dusu sam dao, dusu sam dao
za malo srece, radosti i veselja
u meni sada tuga je nasla
najboljeg prijatelja

Ref. 2x","https://tekstovi.net/2,692,43213.html",,,,,,,
zT3Xu5sD_1_23,Mišo Kovač,Mate Mišo Kovač,Gdje ste nocas prijatelji,19065,"Mene nema,ko da ceka
kad u sobu, dodjem hladnu
da suze, obrise mi
kad iz oka, moga padnu

Mene nema, ko da pita
sta me boli, kako mi je
ja sam onaj, koji srecu
osjetio nikad nije
 
Ref.
Gdje ste nocas prijatelji
zasto nikog vise nema
da li covjek moze samo
zivjeti od uspomena

Gdje ste nocas prijatelji
kako dusu da umirim
ako moram biti sam
lakse mi je da ne zivim

Mene nema, ko da pita
sta me boli, kako mi je
ja sam onaj, koji srecu
osjetio nikad nije

Ref.

Gdje ste nocas prijatelji
kako dusu da umirim
ako moram biti sam
lakse mi je da ne zivim","https://tekstovi.net/2,692,8341.html",,,,,,,
zT3Xu5sD_1_24,Mišo Kovač,Mate Mišo Kovač,Gdje su sada one noci,4639,"Gdje su sada one noci
ona jutra, oni dani
kad si rekla da ces doci
kad smo htjeli biti sami

Gdje su sada one noci
one staze oni puti
kad smo skupa htjeli poci
ispod neba koje suti
 
Ref.
Da li da placem zbog tebe
ili zbog kise sto pada
tamo nas sada vode
ulice pustoga grada

Gdje su sada one noci
ona jutra, oni dani
kad si rekla da ces doci
kad smo htjeli biti sami

Gdje su sada one noci
ono more, oni vali
kad smo krisom u samoci
jedno drugom ruku dali

Ref.","https://tekstovi.net/2,692,44654.html",,,,,,,
zT3Xu5sD_1_25,Mišo Kovač,Mate Mišo Kovač,"Gitaro moja, jedini druze",243,"Najljepse su pjesme u veceri ljetne
na obali mora, kad svjetla se pale
nase ruke, tada, prazne su i sjetne
jer imaju malo, a mnogo bi dale

Najljepse se rijeci govore u tami
kad nikoga nema da vidi i cuje
najljepsi su snovi kad ih dvoje snuje
sto jucer su bili jedno drugom strani
 
Ref. 2x
Gitaro moja, jedini druze
vec jata ptica nad nama kruze
gitaro moja, jedini druze
nek' ove noci traju sto duze

Najljepse su pjesme u veceri ljetne
dok nijemo me slusas, tiha kao sjena
tvoje oci, draga, tople su i sjetne
jer bila si dijete, a sada si zena

Ref. 2x","https://tekstovi.net/2,692,64030.html",,,,,,,
zT3Xu5sD_1_26,Mišo Kovač,Mate Mišo Kovač,Grobovi im nikad oprostiti nece,11706,"Bilo je i vrijeme, maslinova grana
kao simbol mira iz mog rodnog kraja
sada jauk djece i plac sa svih strana
zivotna je slika moga zavicaja

Bilo je i vrijeme, kao galeb mira
sad Hrvatska moja trpi, stenje, place
svaka topla suza srce moje dira
sto je vise lome, to je volim jace
 
Ref.
Grobovi im nikad oprostiti ne mogu
zbog neduznih ljudi koji zivot gube
grobovi za mladost i molitve Bogu
gdje zalosne majke mrtve usne ljube

Grobovi im nikad oprostiti nece
ako ljudska mrznja ljubav ne prihvati
grobovi u zitu vjekovima klet ce
 zaboravit nikad nece ih Hrvati

Ref.","https://tekstovi.net/2,692,43667.html",,,,,,,
zT3Xu5sD_1_27,Mišo Kovač,Mate Mišo Kovač,"Hej, vi borci",1166,"Hej, vi borci brda i dolina
za Hrvatsku zivot svoj ste dali
nek' se pamti vase ime
vase ime zavijek nek' se hvali

Hej, vi borci naseg plavog mora
Dalmaciju rana vasa boli
odbranili ste svoju mati
na kamenu ime vase stoji
 
Ref. 2x
I kome sad da zvono zvoni
kad vas nema, nasi mili
kome sad da stisnem ruku
za slobodu krv ste lili

Hej, vi borci zlatokosih polja
Slavonijom krv jos vasa tece
zaboravljeni, ne, vi niste
vase ime kise isprat nece

Ref. 2x","https://tekstovi.net/2,692,56218.html",,,,,,,
zT3Xu5sD_1_28,Mišo Kovač,Mate Mišo Kovač,Herceg-Bosna (To je zemlja gdje zive Hrvati),6576,"Od Tomislav grada pa do Livna 
krs i kamen, ali polja divna 
Herceg-Bosne to je zemlja prava
tu hrvatski narod obitava

Suicu, taj celik ispod brda
nece slomit ko kamen je tvrda 
od Kupresa pa do Buskog blata
vijekovna su ognjista Hrvata 
 
Ref.
Branit cemo ovo sto je nase 
Hercegovci nikog se ne plase 
branit cemo Ljubuski i Grude
brijeg Siroki i Posjuske ljude

Mostar, Stolac, Neum i Capljina
Hrvatska je stara djedovina
gdje su dosli, vjecno ce i ostati
to je zemlja gdje zive Hrvati

Herceg-Bosnu razaraju, ruse
Medjugorje, Citluk sa svih strana 
Bog ce kaznit te ljude bez duse
Hercegovacka vjecno rast ce grana

Ref.","https://tekstovi.net/2,692,49035.html",,,,,,,
zT3Xu5sD_1_29,Mišo Kovač,Mate Mišo Kovač,Htjela to ti ili ne,102,"Htjela to ti ili ne
covjek tvoj bit cu ja
htjela to ti ili ne
premda sumnjas u to

Htjela to ti ili ne
svoj ces mijenjati sud
htjela to ti ili ne
mene voljet ces ti
 
Ref.
Nema vremena sad
prosli su dani ti
ljubav nije tek san
to nismo znali mi

Moras, kao i ja
za one muke sve
za one dane zla
skupiti ljubav svu

Htjela to ti ili ne
tvoj sam zivotni drug
mozes odbiti sve
otpor tvoj bit ce slab

Htjela to ti ili ne
ipak, dao bih sve
kad bi moj trajni dom
bio u srcu tvom

Ref.

Htjela to ti ili ne
zivot nam kaze put
iznimke nismo mi
sudbina je svih taj put

Jednom doci ce dan
i ljubav naci ces ti
moja biti ces tad
htjela to ti il´ ne","https://tekstovi.net/2,692,64904.html",,,,,,,
zT3Xu5sD_1_30,Mišo Kovač,Mate Mišo Kovač,I dodje dan,1054,"Ref.
I dodje dan da ti ruku dam
i smognem rijec, neku rijec za kraj
i dodje dan, budi vjerna ti
ostvari snove koje nismo mi

I dodje dan da ti ruku dam
i smognem rijec, neku rijec za kraj
i dodje dan, budi sretna s njim
budi bar ti, kad vec nisam ja
 
Zelim ti sve sto sanjas
sve sto si sama htjela
sunce nek' srece sja na putu tvom
ti imaj bar ti, sto nemam ja

Ref.

I dodje dan da ti ruku dam
i smognem rijec, neku rijec za kraj
i dodje dan, budi njezna ti
ostvari snove koje nismo mi","https://tekstovi.net/2,692,60162.html",,,,,,,
